Plot Title: 20376534,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 20376534, SEN S/N: 20376534)",Coupler Detached (LGR S/N: 20376534),Coupler Attached (LGR S/N: 20376534),Host Connected (LGR S/N: 20376534),Stopped (LGR S/N: 20376534),End Of File (LGR S/N: 20376534)
1097,09/19/18 12:36:31 PM,86.823,,,,,
1098,09/19/18 02:36:31 PM,90.495,,,,,
1099,09/19/18 04:36:31 PM,89.755,,,,,
1100,09/19/18 06:36:31 PM,84.474,,,,,
1101,09/19/18 08:36:31 PM,81.266,,,,,
1102,09/19/18 10:36:31 PM,79.326,,,,,
1103,09/20/18 12:36:31 AM,77.923,,,,,
1104,09/20/18 02:36:31 AM,76.876,,,,,
1105,09/20/18 04:36:31 AM,76.006,,,,,
1106,09/20/18 06:36:31 AM,75.312,,,,,
1107,09/20/18 08:36:31 AM,75.484,,,,,
1108,09/20/18 10:36:31 AM,77.574,,,,,
1109,09/20/18 12:36:31 PM,82.508,,,,,
1110,09/20/18 02:36:31 PM,86.641,,,,,
1111,09/20/18 04:36:31 PM,85.374,,,,,
1112,09/20/18 06:36:31 PM,82.152,,,,,
1113,09/20/18 08:36:31 PM,79.502,,,,,
1114,09/20/18 10:36:31 PM,77.574,,,,,
1115,09/21/18 12:36:31 AM,76.181,,,,,
1116,09/21/18 02:36:31 AM,74.791,,,,,
1117,09/21/18 04:36:31 AM,73.926,,,,,
1118,09/21/18 06:36:31 AM,73.234,,,,,
1119,09/21/18 08:36:31 AM,73.58,,,,,
1120,09/21/18 10:36:31 AM,75.312,,,,,
1121,09/21/18 12:36:31 PM,83.221,,,,,
1122,09/21/18 02:36:31 PM,84.654,,,,,
1123,09/21/18 04:36:31 PM,85.194,,,,,
1124,09/21/18 06:36:31 PM,80.911,,,,,
1125,09/21/18 08:36:31 PM,77.923,,,,,
1126,09/21/18 10:36:31 PM,76.181,,,,,
1127,09/22/18 12:36:31 AM,74.964,,,,,
1128,09/22/18 02:36:31 AM,74.098,,,,,
1129,09/22/18 04:36:31 AM,73.234,,,,,
1130,09/22/18 06:36:31 AM,72.545,,,,,
1131,09/22/18 08:36:31 AM,73.062,,,,,
1132,09/22/18 10:36:31 AM,75.832,,,,,
1133,09/22/18 12:36:31 PM,81.621,,,,,
1134,09/22/18 02:36:31 PM,84.654,,,,,
1135,09/22/18 04:36:31 PM,85.374,,,,,
1136,09/22/18 06:36:31 PM,81.09,,,,,
1137,09/22/18 08:36:31 PM,78.449,,,,,
1138,09/22/18 10:36:31 PM,76.528,,,,,
1139,09/23/18 12:36:31 AM,74.964,,,,,
1140,09/23/18 02:36:31 AM,74.098,,,,,
1141,09/23/18 04:36:31 AM,73.58,,,,,
1142,09/23/18 06:36:31 AM,73.753,,,,,
1143,09/23/18 08:36:31 AM,73.926,,,,,
1144,09/23/18 10:36:31 AM,76.354,,,,,
1145,09/23/18 12:36:31 PM,83.221,,,,,
1146,09/23/18 02:36:31 PM,87.368,,,,,
1147,09/23/18 04:36:31 PM,86.823,,,,,
1148,09/23/18 06:36:31 PM,81.797,,,,,
1149,09/23/18 08:36:31 PM,78.8,,,,,
1150,09/23/18 10:36:31 PM,76.876,,,,,
1151,09/24/18 12:36:31 AM,75.832,,,,,
1152,09/24/18 02:36:31 AM,75.139,,,,,
1153,09/24/18 04:36:31 AM,74.791,,,,,
1154,09/24/18 06:36:31 AM,75.484,,,,,
1155,09/24/18 08:36:31 AM,75.832,,,,,
1156,09/24/18 10:36:31 AM,77.574,,,,,
1157,09/24/18 12:36:31 PM,82.864,,,,,
1158,09/24/18 02:36:31 PM,81.797,,,,,
1159,09/24/18 04:36:31 PM,83.043,,,,,
1160,09/24/18 06:36:31 PM,80.382,,,,,
1161,09/24/18 08:36:31 PM,78.274,,,,,
1162,09/24/18 10:36:31 PM,76.876,,,,,
1163,09/25/18 12:36:31 AM,75.832,,,,,
1164,09/25/18 02:36:31 AM,76.006,,,,,
1165,09/25/18 04:36:31 AM,75.832,,,,,
1166,09/25/18 06:36:31 AM,75.832,,,,,
1167,09/25/18 08:36:31 AM,76.006,,,,,
1168,09/25/18 10:36:31 AM,78.975,,,,,
1169,09/25/18 12:36:31 PM,81.266,,,,,
1170,09/25/18 02:36:31 PM,84.474,,,,,
1171,09/25/18 04:36:31 PM,84.834,,,,,
1172,09/25/18 06:36:31 PM,81.09,,,,,
1173,09/25/18 08:36:31 PM,79.326,,,,,
1174,09/25/18 10:36:31 PM,77.749,,,,,
1175,09/26/18 12:36:31 AM,77.225,,,,,
1176,09/26/18 02:36:31 AM,76.876,,,,,
1177,09/26/18 04:36:31 AM,76.703,,,,,
1178,09/26/18 06:36:31 AM,76.703,,,,,
1179,09/26/18 08:36:31 AM,77.225,,,,,
1180,09/26/18 10:36:31 AM,79.151,,,,,
1181,09/26/18 12:36:31 PM,84.474,,,,,
1182,09/26/18 02:36:31 PM,89.017,,,,,
1183,09/26/18 04:36:31 PM,87.552,,,,,
1184,09/26/18 06:36:31 PM,83.043,,,,,
1185,09/26/18 08:36:31 PM,80.735,,,,,
1186,09/26/18 10:36:31 PM,79.326,,,,,
1187,09/27/18 12:36:31 AM,78.624,,,,,
1188,09/27/18 02:36:31 AM,77.923,,,,,
1189,09/27/18 04:36:31 AM,77.749,,,,,
1190,09/27/18 06:36:31 AM,76.876,,,,,
1191,09/27/18 08:36:31 AM,76.876,,,,,
1192,09/27/18 10:36:31 AM,79.151,,,,,
1193,09/27/18 12:36:31 PM,85.014,,,,,
1194,09/27/18 02:36:31 PM,89.569,,,,,
1195,09/27/18 04:36:31 PM,88.099,,,,,
1196,09/27/18 06:36:31 PM,83.221,,,,,
1197,09/27/18 08:36:31 PM,81.09,,,,,
1198,09/27/18 10:36:31 PM,80.029,,,,,
1199,09/28/18 12:36:31 AM,79.326,,,,,
1200,09/28/18 02:36:31 AM,79.151,,,,,
1201,09/28/18 04:36:31 AM,78.8,,,,,
1202,09/28/18 06:36:31 AM,78.274,,,,,
1203,09/28/18 08:36:31 AM,78.274,,,,,
1204,09/28/18 10:36:31 AM,79.502,,,,,
1205,09/28/18 12:36:31 PM,82.33,,,,,
1206,09/28/18 02:36:31 PM,87.733,,,,,
1207,09/28/18 04:36:31 PM,84.115,,,,,
1208,09/28/18 06:36:31 PM,82.152,,,,,
1209,09/28/18 08:36:31 PM,80.029,,,,,
1210,09/28/18 10:36:31 PM,78.624,,,,,
1211,09/29/18 12:36:31 AM,77.923,,,,,
1212,09/29/18 02:36:31 AM,77.4,,,,,
1213,09/29/18 04:36:31 AM,77.4,,,,,
1214,09/29/18 06:36:31 AM,77.05,,,,,
1215,09/29/18 08:36:31 AM,77.05,,,,,
1216,09/29/18 10:36:31 AM,79.678,,,,,
1217,09/29/18 12:36:31 PM,83.935,,,,,
1218,09/29/18 02:36:31 PM,87.915,,,,,
1219,09/29/18 04:36:31 PM,86.823,,,,,
1220,09/29/18 06:36:31 PM,81.975,,,,,
1221,09/29/18 08:36:31 PM,79.502,,,,,
1222,09/29/18 10:36:31 PM,77.749,,,,,
1223,09/30/18 12:36:31 AM,76.703,,,,,
1224,09/30/18 02:36:31 AM,75.312,,,,,
1225,09/30/18 04:36:31 AM,74.619,,,,,
1226,09/30/18 06:36:31 AM,73.753,,,,,
1227,09/30/18 08:36:31 AM,73.926,,,,,
1228,09/30/18 10:36:31 AM,76.181,,,,,
1229,09/30/18 12:36:31 PM,81.442,,,,,
1230,09/30/18 02:36:31 PM,83.757,,,,,
1231,09/30/18 04:36:31 PM,83.043,,,,,
1232,09/30/18 06:36:31 PM,78.8,,,,,
1233,09/30/18 08:36:31 PM,76.354,,,,,
1234,09/30/18 10:36:31 PM,74.791,,,,,
1235,2010/1/18 0:36,73.753,,,,,
1236,2010/1/18 2:36,73.062,,,,,
1237,2010/1/18 4:36,72.372,,,,,
1238,2010/1/18 6:36,71.856,,,,,
1239,2010/1/18 8:36,72.199,,,,,
1240,2010/1/18 10:36,74.791,,,,,
1241,2010/1/18 12:36,80.382,,,,,
1242,2010/1/18 14:36,80.735,,,,,
1243,2010/1/18 16:36,80.382,,,,,
1244,2010/1/18 18:36,77.923,,,,,
1245,2010/1/18 20:36,75.312,,,,,
1246,2010/1/18 22:36,74.098,,,,,
1247,2010/2/18 0:36,73.062,,,,,
1248,2010/2/18 2:36,72.199,,,,,
1249,2010/2/18 4:36,71.512,,,,,
1250,2010/2/18 6:36,70.995,,,,,
1251,2010/2/18 8:36,71.339,,,,,
1252,2010/2/18 10:36,74.446,,,,,
1253,2010/2/18 12:36,80.911,,,,,
1254,2010/2/18 14:36,85.554,,,,,
1255,2010/2/18 16:36,83.935,,,,,
1256,2010/2/18 18:36,79.326,,,,,
1257,2010/2/18 20:36,76.528,,,,,
1258,2010/2/18 22:36,75.139,,,,,
1259,2010/3/18 0:36,73.926,,,,,
1260,2010/3/18 2:36,73.062,,,,,
1261,2010/3/18 4:36,72.372,,,,,
1262,2010/3/18 6:36,71.856,,,,,
1263,2010/3/18 8:36,72.199,,,,,
1264,2010/3/18 10:36,74.791,,,,,
1265,2010/3/18 12:36,80.382,,,,,
1266,2010/3/18 14:36,79.853,,,,,
1267,2010/3/18 16:36,81.797,,,,,
1268,2010/3/18 18:36,78.449,,,,,
1269,2010/3/18 20:36,76.181,,,,,
1270,2010/3/18 22:36,74.964,,,,,
1271,2010/4/18 0:36,74.271,,,,,
1272,2010/4/18 2:36,73.58,,,,,
1273,2010/4/18 4:36,72.891,,,,,
1274,2010/4/18 6:36,72.545,,,,,
1275,2010/4/18 8:36,72.718,,,,,
1276,2010/4/18 10:36,75.139,,,,,
1277,2010/4/18 12:36,81.442,,,,,
1278,2010/4/18 14:36,85.374,,,,,
1279,2010/4/18 16:36,85.014,,,,,
1280,2010/4/18 18:36,80.559,,,,,
1281,2010/4/18 20:36,77.923,,,,,
1282,2010/4/18 22:36,76.354,,,,,
1283,2010/5/18 0:36,75.139,,,,,
1284,2010/5/18 2:36,74.271,,,,,
1285,2010/5/18 4:36,73.58,,,,,
1286,2010/5/18 6:36,73.062,,,,,
1287,2010/5/18 8:36,73.234,,,,,
1288,2010/5/18 10:36,75.659,,,,,
1289,2010/5/18 12:36,82.508,,,,,
1290,2010/5/18 14:36,84.654,,,,,
1291,2010/5/18 16:36,84.115,,,,,
1292,2010/5/18 18:36,80.911,,,,,
1293,2010/5/18 20:36,78.975,,,,,
1294,2010/5/18 22:36,77.4,,,,,
1295,2010/6/18 0:36,76.703,,,,,
1296,2010/6/18 2:36,75.832,,,,,
1297,2010/6/18 4:36,75.312,,,,,
1298,2010/6/18 6:36,75.484,,,,,
1299,2010/6/18 8:36,76.006,,,,,
1300,2010/6/18 10:36,78.274,,,,,
1301,2010/6/18 12:36,79.678,,,,,
1302,2010/6/18 14:36,80.735,,,,,
1303,2010/6/18 16:36,80.382,,,,,
1304,2010/6/18 18:36,79.151,,,,,
1305,2010/6/18 20:36,77.923,,,,,
1306,2010/6/18 22:36,76.528,,,,,
1307,2010/7/18 0:36,75.832,,,,,
1308,2010/7/18 2:36,74.964,,,,,
1309,2010/7/18 4:36,74.446,,,,,
1310,2010/7/18 6:36,74.446,,,,,
1311,2010/7/18 8:36,74.791,,,,,
1312,2010/7/18 10:36,76.876,,,,,
1313,2010/7/18 12:36,81.797,,,,,
1314,2010/7/18 14:36,83.757,,,,,
1315,2010/7/18 16:36,81.975,,,,,
1316,2010/7/18 18:36,80.382,,,,,
1317,2010/7/18 20:36,77.923,,,,,
1318,2010/7/18 22:36,76.703,,,,,
1319,2010/8/18 0:36,76.006,,,,,
1320,2010/8/18 2:36,75.484,,,,,
1321,2010/8/18 4:36,75.139,,,,,
1322,2010/8/18 6:36,74.619,,,,,
1323,2010/8/18 8:36,74.619,,,,,
1324,2010/8/18 10:36,77.225,,,,,
1325,2010/8/18 12:36,82.864,,,,,
1326,2010/8/18 14:36,85.194,,,,,
1327,2010/8/18 16:36,83.221,,,,,
1328,2010/8/18 18:36,80.029,,,,,
1329,2010/8/18 20:36,77.574,,,,,
1330,2010/8/18 22:36,76.528,,,,,
1331,2010/9/18 0:36,76.006,,,,,
1332,2010/9/18 2:36,75.139,,,,,
1333,2010/9/18 4:36,74.791,,,,,
1334,2010/9/18 6:36,74.791,,,,,
1335,2010/9/18 8:36,75.139,,,,,
1336,2010/9/18 10:36,77.749,,,,,
1337,2010/9/18 12:36,82.152,,,,,
1338,2010/9/18 14:36,86.459,,,,,
1339,2010/9/18 16:36,84.295,,,,,
1340,2010/9/18 18:36,80.559,,,,,
1341,2010/9/18 20:36,78.975,,,,,
1342,2010/9/18 22:36,77.4,,,,,
1343,2010/10/18 0:36,76.703,,,,,
1344,2010/10/18 2:36,76.006,,,,,
1345,2010/10/18 4:36,76.181,,,,,
1346,2010/10/18 6:36,75.659,,,,,
1347,2010/10/18 8:36,75.832,,,,,
1348,2010/10/18 10:36,78.098,,,,,
1349,2010/10/18 12:36,82.864,,,,,
1350,2010/10/18 14:36,85.554,,,,,
1351,2010/10/18 16:36,84.115,,,,,
1352,2010/10/18 18:36,81.09,,,,,
1353,2010/10/18 20:36,79.326,,,,,
1354,2010/10/18 22:36,78.8,,,,,
1355,2010/11/18 0:36,78.449,,,,,
1356,2010/11/18 2:36,77.923,,,,,
1357,2010/11/18 4:36,77.4,,,,,
1358,2010/11/18 6:36,77.225,,,,,
1359,2010/11/18 8:36,77.923,,,,,
1360,2010/11/18 10:36,79.678,,,,,
1361,2010/11/18 12:36,81.09,,,,,
1362,2010/11/18 14:36,81.621,,,,,
1363,2010/11/18 16:36,80.382,,,,,
1364,2010/11/18 18:36,78.8,,,,,
1365,2010/11/18 20:36,77.05,,,,,
1366,2010/11/18 22:36,76.006,,,,,
1367,2010/12/18 0:36,75.484,,,,,
1368,2010/12/18 2:36,74.791,,,,,
1369,2010/12/18 4:36,73.407,,,,,
1370,2010/12/18 6:36,72.028,,,,,
1371,2010/12/18 8:36,71.168,,,,,
1372,2010/12/18 10:36,71.856,,,,,
1373,2010/12/18 12:36,76.876,,,,,
1374,2010/12/18 14:36,80.206,,,,,
1375,2010/12/18 16:36,79.326,,,,,
1376,2010/12/18 18:36,75.484,,,,,
1377,2010/12/18 20:36,72.891,,,,,
1378,2010/12/18 22:36,71.339,,,,,
1379,10/13/18 12:36:31 AM,70.137,,,,,
1380,10/13/18 02:36:31 AM,68.934,,,,,
1381,10/13/18 04:36:31 AM,67.906,,,,,
1382,10/13/18 06:36:31 AM,67.05,,,,,
1383,10/13/18 08:36:31 AM,66.879,,,,,
1384,10/13/18 10:36:31 AM,69.793,,,,,
1385,10/13/18 12:36:31 PM,74.446,,,,,
1386,10/13/18 02:36:31 PM,78.098,,,,,
1387,10/13/18 04:36:31 PM,76.703,,,,,
1388,10/13/18 06:36:31 PM,72.718,,,,,
1389,10/13/18 08:36:31 PM,70.308,,,,,
1390,10/13/18 10:36:31 PM,68.763,,,,,
1391,10/14/18 12:36:31 AM,67.564,,,,,
1392,10/14/18 02:36:31 AM,66.879,,,,,
1393,10/14/18 04:36:31 AM,66.366,,,,,
1394,10/14/18 06:36:31 AM,66.708,,,,,
1395,10/14/18 08:36:31 AM,67.735,,,,,
1396,10/14/18 10:36:31 AM,70.48,,,,,
1397,10/14/18 12:36:31 PM,73.753,,,,,
1398,10/14/18 02:36:31 PM,75.659,,,,,
1399,10/14/18 04:36:31 PM,76.354,,,,,
1400,10/14/18 06:36:31 PM,73.926,,,,,
1401,10/14/18 08:36:31 PM,71.512,,,,,
1402,10/14/18 10:36:31 PM,70.824,,,,,
1403,10/15/18 12:36:31 AM,70.651,,,,,
1404,10/15/18 02:36:31 AM,70.651,,,,,
1405,10/15/18 04:36:31 AM,70.48,,,,,
1406,10/15/18 06:36:31 AM,70.137,,,,,
1407,10/15/18 08:36:31 AM,70.308,,,,,
1408,10/15/18 10:36:31 AM,72.718,,,,,
1409,10/15/18 12:36:31 PM,76.181,,,,,
1410,10/15/18 02:36:31 PM,80.735,,,,,
1411,10/15/18 04:36:31 PM,79.502,,,,,
1412,10/15/18 06:36:31 PM,76.181,,,,,
1413,10/15/18 08:36:31 PM,74.098,,,,,
1414,10/15/18 10:36:31 PM,72.891,,,,,
1415,10/16/18 12:36:31 AM,72.545,,,,,
1416,10/16/18 02:36:31 AM,71.856,,,,,
1417,10/16/18 04:36:31 AM,71.339,,,,,
1418,10/16/18 06:36:31 AM,70.824,,,,,
1419,10/16/18 08:36:31 AM,70.824,,,,,
1420,10/16/18 10:36:31 AM,73.58,,,,,
1421,10/16/18 12:36:31 PM,78.449,,,,,
1422,10/16/18 02:36:31 PM,81.266,,,,,
1423,10/16/18 04:36:31 PM,80.029,,,,,
1424,10/16/18 06:36:31 PM,77.225,,,,,
1425,10/16/18 08:36:31 PM,75.312,,,,,
1426,10/16/18 10:36:31 PM,74.446,,,,,
1427,10/17/18 12:36:31 AM,73.926,,,,,
1428,10/17/18 02:36:31 AM,73.58,,,,,
1429,10/17/18 04:36:31 AM,73.58,,,,,
1430,10/17/18 06:36:31 AM,73.234,,,,,
1431,10/17/18 08:36:31 AM,73.58,,,,,
1432,10/17/18 10:36:31 AM,74.271,,,,,
1433,10/17/18 12:36:31 PM,77.05,,,,,
1434,10/17/18 02:36:31 PM,80.029,,,,,
1435,10/17/18 04:36:31 PM,78.274,,,,,
1436,10/17/18 06:36:31 PM,75.659,,,,,
1437,10/17/18 08:36:31 PM,73.58,,,,,
1438,10/17/18 10:36:31 PM,72.028,,,,,
1439,10/18/18 12:36:31 AM,69.793,,,,,
1440,10/18/18 02:36:31 AM,68.421,,,,,
1441,10/18/18 04:36:31 AM,67.392,,,,,
1442,10/18/18 06:36:31 AM,66.366,,,,,
1443,10/18/18 08:36:31 AM,66.022,,,,,
1444,10/18/18 10:36:31 AM,66.879,,,,,
1445,10/18/18 12:36:31 PM,72.718,,,,,
1446,10/18/18 02:36:31 PM,74.964,,,,,
1447,10/18/18 04:36:31 PM,73.234,,,,,
1448,10/18/18 06:36:31 PM,69.793,,,,,
1449,10/18/18 08:36:31 PM,67.221,,,,,
1450,10/18/18 10:36:31 PM,65.68,,,,,
1451,10/19/18 12:36:31 AM,64.481,,,,,
1452,10/19/18 02:36:31 AM,63.455,,,,,
1453,10/19/18 04:36:31 AM,62.598,,,,,
1454,10/19/18 06:36:31 AM,62.083,,,,,
1455,10/19/18 08:36:31 AM,61.912,,,,,
1456,10/19/18 10:36:31 AM,64.139,,,,,
1457,10/19/18 12:36:31 PM,70.308,,,,,
1458,10/19/18 02:36:31 PM,74.791,,,,,
1459,10/19/18 04:36:31 PM,72.891,,,,,
1460,10/19/18 06:36:31 PM,68.934,,,,,
1461,10/19/18 08:36:31 PM,67.05,,,,,
1462,10/19/18 10:36:31 PM,65.851,,,,,
1463,10/20/18 12:36:31 AM,65.338,,,,,
1464,10/20/18 02:36:31 AM,66.537,,,,,
1465,10/20/18 04:36:31 AM,67.392,,,,,
1466,10/20/18 06:36:31 AM,67.735,,,,,
1467,10/20/18 08:36:31 AM,68.592,,,,,
1468,10/20/18 10:36:31 AM,70.48,,,,,
1469,10/20/18 12:36:31 PM,71.512,,,,,
1470,10/20/18 02:36:31 PM,72.718,,,,,
1471,10/20/18 04:36:31 PM,73.062,,,,,
1472,10/20/18 06:36:31 PM,72.028,,,,,
1473,10/20/18 08:36:31 PM,71.168,,,,,
1474,10/20/18 10:36:31 PM,69.278,,,,,
1475,10/21/18 12:36:31 AM,68.077,,,,,
1476,10/21/18 02:36:31 AM,67.221,,,,,
1477,10/21/18 04:36:31 AM,65.68,,,,,
1478,10/21/18 06:36:31 AM,64.139,,,,,
1479,10/21/18 08:36:31 AM,62.425,,,,,
1480,10/21/18 10:36:31 AM,62.769,,,,,
1481,10/21/18 12:36:31 PM,67.392,,,,,
1482,10/21/18 02:36:31 PM,71.856,,,,,
1483,10/21/18 04:36:31 PM,69.278,,,,,
1484,10/21/18 06:36:31 PM,65.338,,,,,
1485,10/21/18 08:36:31 PM,62.769,,,,,
1486,10/21/18 10:36:31 PM,61.569,,,,,
1487,10/22/18 12:36:31 AM,60.195,,,,,
1488,10/22/18 02:36:31 AM,59.164,,,,,
1489,10/22/18 04:36:31 AM,58.303,,,,,
1490,10/22/18 06:36:31 AM,57.614,,,,,
1491,10/22/18 08:36:31 AM,57.614,,,,,
1492,10/22/18 10:36:31 AM,59.68,,,,,
1493,10/22/18 12:36:31 PM,65.167,,,,,
1494,10/22/18 02:36:31 PM,70.308,,,,,
1495,10/22/18 04:36:31 PM,68.248,,,,,
1496,10/22/18 06:36:31 PM,64.31,,,,,
1497,10/22/18 08:36:31 PM,62.254,,,,,
1498,10/22/18 10:36:31 PM,61.054,,,,,
1499,10/23/18 12:36:31 AM,60.368,,,,,
1500,10/23/18 02:36:31 AM,60.539,,,,,
1501,10/23/18 04:36:31 AM,59.68,,,,,
1502,10/23/18 06:36:31 AM,59.164,,,,,
1503,10/23/18 08:36:31 AM,59.68,,,,,
1504,10/23/18 10:36:31 AM,62.598,,,,,
1505,10/23/18 12:36:31 PM,67.05,,,,,
1506,10/23/18 02:36:31 PM,70.824,,,,,
1507,10/23/18 04:36:31 PM,69.622,,,,,
1508,10/23/18 06:36:31 PM,66.879,,,,,
1509,10/23/18 08:36:31 PM,64.652,,,,,
1510,10/23/18 10:36:31 PM,63.111,,,,,
1511,10/24/18 12:36:31 AM,61.741,,,,,
1512,10/24/18 02:36:31 AM,60.539,,,,,
1513,10/24/18 04:36:31 AM,59.851,,,,,
1514,10/24/18 06:36:31 AM,59.337,,,,,
1515,10/24/18 08:36:31 AM,59.164,,,,,
1516,10/24/18 10:36:31 AM,60.368,,,,,
1517,10/24/18 12:36:31 PM,65.338,,,,,
1518,10/24/18 02:36:31 PM,69.622,,,,,
1519,10/24/18 04:36:31 PM,67.05,,,,,
1520,10/24/18 06:36:31 PM,63.282,,,,,
1521,10/24/18 08:36:31 PM,60.883,,,,,
1522,10/24/18 10:36:31 PM,59.164,,,,,
1523,10/25/18 12:36:31 AM,57.958,,,,,
1524,10/25/18 02:36:31 AM,57.096,,,,,
1525,10/25/18 04:36:31 AM,56.23,,,,,
1526,10/25/18 06:36:31 AM,55.711,,,,,
1527,10/25/18 08:36:31 AM,56.057,,,,,
1528,10/25/18 10:36:31 AM,58.476,,,,,
1529,10/25/18 12:36:31 PM,63.455,,,,,
1530,10/25/18 02:36:31 PM,64.996,,,,,
1531,10/25/18 04:36:31 PM,64.31,,,,,
1532,10/25/18 06:36:31 PM,61.912,,,,,
1533,10/25/18 08:36:31 PM,60.195,,,,,
1534,10/25/18 10:36:31 PM,58.647,,,,,
1535,10/26/18 12:36:31 AM,57.614,,,,,
1536,10/26/18 02:36:31 AM,57.096,,,,,
1537,10/26/18 04:36:31 AM,57.614,,,,,
1538,10/26/18 06:36:31 AM,58.303,,,,,
1539,10/26/18 08:36:31 AM,58.993,,,,,
1540,10/26/18 10:36:31 AM,60.712,,,,,
1541,10/26/18 12:36:31 PM,61.741,,,,,
1542,10/26/18 02:36:31 PM,63.455,,,,,
1543,10/26/18 04:36:31 PM,63.455,,,,,
1544,10/26/18 06:36:31 PM,62.769,,,,,
1545,10/26/18 08:36:31 PM,63.455,,,,,
1546,10/26/18 10:36:31 PM,63.968,,,,,
1547,10/27/18 12:36:31 AM,64.481,,,,,
1548,10/27/18 02:36:31 AM,64.652,,,,,
1549,10/27/18 04:36:31 AM,63.968,,,,,
1550,10/27/18 06:36:31 AM,63.282,,,,,
1551,10/27/18 08:36:31 AM,62.769,,,,,
1552,10/27/18 10:36:31 AM,63.111,,,,,
1553,10/27/18 12:36:31 PM,65.851,,,,,
1554,10/27/18 02:36:31 PM,67.735,,,,,
1555,10/27/18 04:36:31 PM,67.05,,,,,
1556,10/27/18 06:36:31 PM,64.825,,,,,
1557,10/27/18 08:36:31 PM,62.254,,,,,
1558,10/27/18 10:36:31 PM,61.741,,,,,
1559,10/28/18 12:36:31 AM,61.398,,,,,
1560,10/28/18 02:36:31 AM,60.712,,,,,
1561,10/28/18 04:36:31 AM,59.68,,,,,
1562,10/28/18 06:36:31 AM,58.82,,,,,
1563,10/28/18 08:36:31 AM,58.82,,,,,
1564,10/28/18 10:36:31 AM,60.024,,,,,
1565,10/28/18 12:36:31 PM,64.996,,,,,
1566,10/28/18 02:36:31 PM,69.107,,,,,
1567,10/28/18 04:36:31 PM,66.879,,,,,
1568,10/28/18 06:36:31 PM,63.455,,,,,
1569,10/28/18 08:36:31 PM,61.227,,,,,
1570,10/28/18 10:36:31 PM,60.195,,,,,
1571,10/29/18 12:36:31 AM,59.68,,,,,
1572,10/29/18 02:36:31 AM,60.195,,,,,
1573,10/29/18 04:36:31 AM,60.195,,,,,
1574,10/29/18 06:36:31 AM,59.68,,,,,
1575,10/29/18 08:36:31 AM,58.993,,,,,
1576,10/29/18 10:36:31 AM,60.539,,,,,
1577,10/29/18 12:36:31 PM,65.851,,,,,
1578,10/29/18 02:36:31 PM,69.622,,,,,
1579,10/29/18 04:36:31 PM,67.392,,,,,
1580,10/29/18 06:36:31 PM,63.626,,,,,
1581,10/29/18 08:36:31 PM,61.227,,,,,
1582,10/29/18 10:36:31 PM,59.68,,,,,
1583,10/30/18 12:36:31 AM,58.476,,,,,
1584,10/30/18 02:36:31 AM,57.441,,,,,
1585,10/30/18 04:36:31 AM,56.577,,,,,
1586,10/30/18 06:36:31 AM,55.711,,,,,
1587,10/30/18 08:36:31 AM,55.364,,,,,
1588,10/30/18 10:36:31 AM,57.268,,,,,
1589,10/30/18 12:36:31 PM,62.94,,,,,
1590,10/30/18 02:36:31 PM,66.708,,,,,
1591,10/30/18 04:36:31 PM,64.996,,,,,
1592,10/30/18 06:36:31 PM,61.569,,,,,
1593,10/30/18 08:36:31 PM,59.337,,,,,
1594,10/30/18 10:36:31 PM,58.131,,,,,
1595,10/31/18 12:36:31 AM,57.096,,,,,
1596,10/31/18 02:36:31 AM,56.23,,,,,
1597,10/31/18 04:36:31 AM,55.537,,,,,
1598,10/31/18 06:36:31 AM,55.017,,,,,
1599,10/31/18 08:36:31 AM,54.842,,,,,
1600,10/31/18 10:36:31 AM,57.268,,,,,
1601,10/31/18 12:36:31 PM,63.797,,,,,
1602,10/31/18 02:36:31 PM,67.735,,,,,
1603,10/31/18 04:36:31 PM,66.022,,,,,
1604,10/31/18 06:36:31 PM,62.94,,,,,
1605,10/31/18 08:36:31 PM,61.054,,,,,
1606,10/31/18 10:36:31 PM,60.024,,,,,
1607,2011/1/18 0:36,59.164,,,,,
1608,2011/1/18 2:36,58.476,,,,,
1609,2011/1/18 4:36,57.958,,,,,
1610,2011/1/18 6:36,57.958,,,,,
1611,2011/1/18 8:36,58.303,,,,,
1612,2011/1/18 10:36,61.054,,,,,
1613,2011/1/18 12:36,66.708,,,,,
1614,2011/1/18 14:36,69.964,,,,,
1615,2011/1/18 16:36,69.107,,,,,
1616,2011/1/18 18:36,66.879,,,,,
1617,2011/1/18 20:36,66.366,,,,,
1618,2011/1/18 22:36,66.193,,,,,
1619,2011/2/18 0:36,67.05,,,,,
1620,2011/2/18 2:36,66.366,,,,,
1621,2011/2/18 4:36,66.366,,,,,
1622,2011/2/18 6:36,66.537,,,,,
1623,2011/2/18 8:36,66.879,,,,,
1624,2011/2/18 10:36,68.248,,,,,
1625,2011/2/18 12:36,70.651,,,,,
1626,2011/2/18 14:36,74.098,,,,,
1627,2011/2/18 16:36,71.512,,,,,
1628,2011/2/18 18:36,69.449,,,,,
1629,2011/2/18 20:36,68.763,,,,,
1630,2011/2/18 22:36,68.592,,,,,
1631,2011/3/18 0:36,68.421,,,,,
1632,2011/3/18 2:36,68.077,,,,,
1633,2011/3/18 4:36,67.05,,,,,
1634,2011/3/18 6:36,65.167,,,,,
