"Plot Title: 20376530"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376530, SEN S/N: 20376530)","Coupler Detached (LGR S/N: 20376530)","Bad Battery (LGR S/N: 20376530)","Good Battery (LGR S/N: 20376530)","End Of File (LGR S/N: 20376530)"
3462,04/02/20 10:34:12 PM,12.497,,,,
3463,04/03/20 12:34:12 AM,11.819,,,,
3464,04/03/20 02:34:12 AM,11.139,,,,
3465,04/03/20 04:34:12 AM,10.553,,,,
3466,04/03/20 06:34:12 AM,10.161,,,,
3467,04/03/20 08:34:12 AM,11.041,,,,
3468,04/03/20 10:34:12 AM,13.558,,,,
3469,04/03/20 12:34:12 PM,15.760,,,,
3470,04/03/20 02:34:12 PM,17.855,,,,
3471,04/03/20 04:34:12 PM,17.760,,,,
3472,04/03/20 06:34:12 PM,16.332,,,,
3473,04/03/20 08:34:12 PM,13.942,,,,
3474,04/03/20 10:34:12 PM,12.883,,,,
3475,04/04/20 12:34:12 AM,12.110,,,,
3476,04/04/20 02:34:12 AM,11.528,,,,
3477,04/04/20 04:34:12 AM,10.944,,,,
3478,04/04/20 06:34:12 AM,10.455,,,,
3479,04/04/20 08:34:12 AM,11.916,,,,
3480,04/04/20 10:34:12 AM,14.134,,,,
3481,04/04/20 12:34:12 PM,16.332,,,,
3482,04/04/20 02:34:12 PM,18.521,,,,
3483,04/04/20 04:34:12 PM,18.140,,,,
3484,04/04/20 06:34:12 PM,16.808,,,,
3485,04/04/20 08:34:12 PM,14.134,,,,
3486,04/04/20 10:34:12 PM,13.076,,,,
3487,04/05/20 12:34:12 AM,12.401,,,,
3488,04/05/20 02:34:12 AM,12.013,,,,
3489,04/05/20 04:34:12 AM,11.819,,,,
3490,04/05/20 06:34:12 AM,11.722,,,,
3491,04/05/20 08:34:12 AM,12.690,,,,
3492,04/05/20 10:34:12 AM,14.709,,,,
3493,04/05/20 12:34:12 PM,16.903,,,,
3494,04/05/20 02:34:12 PM,18.331,,,,
3495,04/05/20 04:34:12 PM,18.331,,,,
3496,04/05/20 06:34:12 PM,17.094,,,,
3497,04/05/20 08:34:12 PM,14.613,,,,
3498,04/05/20 10:34:12 PM,13.558,,,,
3499,04/06/20 12:34:12 AM,12.980,,,,
3500,04/06/20 02:34:12 AM,12.497,,,,
3501,04/06/20 04:34:12 AM,12.207,,,,
3502,04/06/20 06:34:12 AM,12.013,,,,
3503,04/06/20 08:34:12 AM,13.173,,,,
3504,04/06/20 10:34:12 AM,15.760,,,,
3505,04/06/20 12:34:12 PM,18.045,,,,
3506,04/06/20 02:34:12 PM,20.234,,,,
3507,04/06/20 04:34:12 PM,19.948,,,,
3508,04/06/20 06:34:12 PM,18.426,,,,
3509,04/06/20 08:34:12 PM,16.808,,,,
3510,04/06/20 10:34:12 PM,16.713,,,,
3511,04/07/20 12:34:12 AM,15.473,,,,
3512,04/07/20 02:34:12 AM,15.378,,,,
3513,04/07/20 04:34:12 AM,14.613,,,,
3514,04/07/20 06:34:12 AM,14.134,,,,
3515,04/07/20 08:34:12 AM,14.996,,,,
3516,04/07/20 10:34:12 AM,16.999,,,,
3517,04/07/20 12:34:12 PM,19.282,,,,
3518,04/07/20 02:34:12 PM,20.615,,,,
3519,04/07/20 04:34:12 PM,21.091,,,,
3520,04/07/20 06:34:12 PM,19.948,,,,
3521,04/07/20 08:34:12 PM,18.045,,,,
3522,04/07/20 10:34:12 PM,17.475,,,,
3523,04/08/20 12:34:12 AM,16.618,,,,
3524,04/08/20 02:34:12 AM,16.618,,,,
3525,04/08/20 04:34:12 AM,16.427,,,,
3526,04/08/20 06:34:12 AM,15.951,,,,
3527,04/08/20 08:34:12 AM,16.427,,,,
3528,04/08/20 10:34:12 AM,18.521,,,,
3529,04/08/20 12:34:12 PM,20.519,,,,
3530,04/08/20 02:34:12 PM,22.717,,,,
3531,04/08/20 04:34:12 PM,22.429,,,,
3532,04/08/20 06:34:12 PM,20.996,,,,
3533,04/08/20 08:34:12 PM,19.282,,,,
3534,04/08/20 10:34:12 PM,18.045,,,,
3535,04/09/20 12:34:12 AM,17.855,,,,
3536,04/09/20 02:34:12 AM,17.094,,,,
3537,04/09/20 04:34:12 AM,16.713,,,,
3538,04/09/20 06:34:12 AM,16.618,,,,
3539,04/09/20 08:34:12 AM,17.284,,,,
3540,04/09/20 10:34:12 AM,18.521,,,,
3541,04/09/20 12:34:12 PM,20.234,,,,
3542,04/09/20 02:34:12 PM,22.621,,,,
3543,04/09/20 04:34:12 PM,22.525,,,,
3544,04/09/20 06:34:12 PM,20.996,,,,
3545,04/09/20 08:34:12 PM,19.187,,,,
3546,04/09/20 10:34:12 PM,17.950,,,,
3547,04/10/20 12:34:12 AM,17.189,,,,
3548,04/10/20 02:34:12 AM,16.523,,,,
3549,04/10/20 04:34:12 AM,16.237,,,,
3550,04/10/20 06:34:12 AM,15.473,,,,
3551,04/10/20 08:34:12 AM,15.664,,,,
3552,04/10/20 10:34:12 AM,17.189,,,,
3553,04/10/20 12:34:12 PM,18.711,,,,
3554,04/10/20 02:34:12 PM,20.329,,,,
3555,04/10/20 04:34:12 PM,19.758,,,,
3556,04/10/20 06:34:12 PM,17.570,,,,
3557,04/10/20 08:34:12 PM,14.804,,,,
3558,04/10/20 10:34:12 PM,13.461,,,,
3559,04/11/20 12:34:12 AM,12.304,,,,
3560,04/11/20 02:34:12 AM,11.528,,,,
3561,04/11/20 04:34:12 AM,10.846,,,,
3562,04/11/20 06:34:12 AM,10.553,,,,
3563,04/11/20 08:34:12 AM,11.916,,,,
3564,04/11/20 10:34:12 AM,14.613,,,,
3565,04/11/20 12:34:12 PM,16.046,,,,
3566,04/11/20 02:34:12 PM,18.711,,,,
3567,04/11/20 04:34:12 PM,18.521,,,,
3568,04/11/20 06:34:12 PM,16.808,,,,
3569,04/11/20 08:34:12 PM,14.230,,,,
3570,04/11/20 10:34:12 PM,13.269,,,,
3571,04/12/20 12:34:12 AM,12.690,,,,
3572,04/12/20 02:34:12 AM,12.304,,,,
3573,04/12/20 04:34:12 AM,12.013,,,,
3574,04/12/20 06:34:12 AM,11.916,,,,
3575,04/12/20 08:34:12 AM,13.558,,,,
3576,04/12/20 10:34:12 AM,16.427,,,,
3577,04/12/20 12:34:12 PM,17.760,,,,
3578,04/12/20 02:34:12 PM,19.092,,,,
3579,04/12/20 04:34:12 PM,19.187,,,,
3580,04/12/20 06:34:12 PM,17.950,,,,
3581,04/12/20 08:34:12 PM,17.189,,,,
3582,04/12/20 10:34:12 PM,17.094,,,,
3583,04/13/20 12:34:12 AM,17.189,,,,
3584,04/13/20 02:34:12 AM,17.284,,,,
3585,04/13/20 04:34:12 AM,17.570,,,,
3586,04/13/20 06:34:12 AM,17.760,,,,
3587,04/13/20 08:34:12 AM,18.045,,,,
3588,04/13/20 10:34:12 AM,17.760,,,,
3589,04/13/20 12:34:12 PM,18.045,,,,
3590,04/13/20 02:34:12 PM,20.234,,,,
3591,04/13/20 04:34:12 PM,20.710,,,,
3592,04/13/20 06:34:12 PM,19.948,,,,
3593,04/13/20 08:34:12 PM,18.806,,,,
3594,04/13/20 10:34:12 PM,18.140,,,,
3595,04/14/20 12:34:12 AM,17.094,,,,
3596,04/14/20 02:34:12 AM,16.141,,,,
3597,04/14/20 04:34:12 AM,15.473,,,,
3598,04/14/20 06:34:12 AM,15.091,,,,
3599,04/14/20 08:34:12 AM,16.046,,,,
3600,04/14/20 10:34:12 AM,17.950,,,,
3601,04/14/20 12:34:12 PM,19.377,,,,
3602,04/14/20 02:34:12 PM,21.569,,,,
3603,04/14/20 04:34:12 PM,21.664,,,,
3604,04/14/20 06:34:12 PM,20.424,,,,
3605,04/14/20 08:34:12 PM,18.806,,,,
3606,04/14/20 10:34:12 PM,17.855,,,,
3607,04/15/20 12:34:12 AM,18.426,,,,
3608,04/15/20 02:34:12 AM,18.045,,,,
3609,04/15/20 04:34:12 AM,18.045,,,,
3610,04/15/20 06:34:12 AM,17.665,,,,
3611,04/15/20 08:34:12 AM,16.523,,,,
3612,04/15/20 10:34:12 AM,16.141,,,,
3613,04/15/20 12:34:12 PM,16.237,,,,
3614,04/15/20 02:34:12 PM,16.999,,,,
3615,04/15/20 04:34:12 PM,17.284,,,,
3616,04/15/20 06:34:12 PM,16.332,,,,
3617,04/15/20 08:34:12 PM,14.230,,,,
3618,04/15/20 10:34:12 PM,13.269,,,,
3619,04/16/20 12:34:12 AM,12.690,,,,
3620,04/16/20 02:34:12 AM,12.401,,,,
3621,04/16/20 04:34:12 AM,12.013,,,,
3622,04/16/20 06:34:12 AM,11.528,,,,
3623,04/16/20 08:34:12 AM,12.594,,,,
3624,04/16/20 10:34:12 AM,15.091,,,,
3625,04/16/20 12:34:12 PM,16.713,,,,
3626,04/16/20 02:34:12 PM,19.092,,,,
3627,04/16/20 04:34:12 PM,18.996,,,,
3628,04/16/20 06:34:12 PM,17.189,,,,
3629,04/16/20 08:34:12 PM,14.613,,,,
3630,04/16/20 10:34:12 PM,13.461,,,,
3631,04/17/20 12:34:12 AM,12.594,,,,
3632,04/17/20 02:34:12 AM,11.916,,,,
3633,04/17/20 04:34:12 AM,11.431,,,,
3634,04/17/20 06:34:12 AM,10.846,,,,
3635,04/17/20 08:34:12 AM,12.401,,,,
3636,04/17/20 10:34:12 AM,15.282,,,,
3637,04/17/20 12:34:12 PM,17.094,,,,
3638,04/17/20 02:34:12 PM,19.567,,,,
3639,04/17/20 04:34:12 PM,19.377,,,,
3640,04/17/20 06:34:12 PM,17.950,,,,
3641,04/17/20 08:34:12 PM,16.713,,,,
3642,04/17/20 10:34:12 PM,16.427,,,,
3643,04/18/20 12:34:12 AM,15.855,,,,
3644,04/18/20 02:34:12 AM,15.664,,,,
3645,04/18/20 04:34:12 AM,15.760,,,,
3646,04/18/20 06:34:12 AM,15.951,,,,
3647,04/18/20 08:34:12 AM,16.332,,,,
3648,04/18/20 10:34:12 AM,18.236,,,,
3649,04/18/20 12:34:12 PM,19.662,,,,
3650,04/18/20 02:34:12 PM,21.187,,,,
3651,04/18/20 04:34:12 PM,21.282,,,,
3652,04/18/20 06:34:12 PM,19.282,,,,
3653,04/18/20 08:34:12 PM,16.618,,,,
3654,04/18/20 10:34:12 PM,15.282,,,,
3655,04/19/20 12:34:12 AM,14.230,,,,
3656,04/19/20 02:34:12 AM,13.558,,,,
3657,04/19/20 04:34:12 AM,13.173,,,,
3658,04/19/20 06:34:12 AM,12.594,,,,
3659,04/19/20 08:34:12 AM,14.230,,,,
3660,04/19/20 10:34:12 AM,17.189,,,,
3661,04/19/20 12:34:12 PM,18.236,,,,
3662,04/19/20 02:34:12 PM,18.140,,,,
3663,04/19/20 04:34:12 PM,18.140,,,,
3664,04/19/20 06:34:12 PM,17.855,,,,
3665,04/19/20 08:34:12 PM,16.523,,,,
3666,04/19/20 10:34:12 PM,16.427,,,,
3667,04/20/20 12:34:12 AM,16.332,,,,
3668,04/20/20 02:34:12 AM,16.332,,,,
3669,04/20/20 04:34:12 AM,16.332,,,,
3670,04/20/20 06:34:12 AM,16.237,,,,
3671,04/20/20 08:34:12 AM,16.523,,,,
3672,04/20/20 10:34:12 AM,16.713,,,,
3673,04/20/20 12:34:12 PM,17.570,,,,
3674,04/20/20 02:34:12 PM,18.140,,,,
3675,04/20/20 04:34:12 PM,18.140,,,,
3676,04/20/20 06:34:12 PM,17.665,,,,
3677,04/20/20 08:34:12 PM,15.473,,,,
3678,04/20/20 10:34:12 PM,14.230,,,,
3679,04/21/20 12:34:12 AM,13.365,,,,
3680,04/21/20 02:34:12 AM,12.883,,,,
3681,04/21/20 04:34:12 AM,12.497,,,,
3682,04/21/20 06:34:12 AM,12.401,,,,
3683,04/21/20 08:34:12 AM,13.942,,,,
3684,04/21/20 10:34:12 AM,16.523,,,,
3685,04/21/20 12:34:12 PM,18.426,,,,
3686,04/21/20 02:34:12 PM,20.710,,,,
3687,04/21/20 04:34:12 PM,20.234,,,,
3688,04/21/20 06:34:12 PM,18.996,,,,
3689,04/21/20 08:34:12 PM,17.094,,,,
3690,04/21/20 10:34:12 PM,15.855,,,,
3691,04/22/20 12:34:12 AM,15.282,,,,
3692,04/22/20 02:34:12 AM,14.230,,,,
3693,04/22/20 04:34:12 AM,13.654,,,,
3694,04/22/20 06:34:12 AM,12.594,,,,
3695,04/22/20 08:34:12 AM,14.230,,,,
3696,04/22/20 10:34:12 AM,16.427,,,,
3697,04/22/20 12:34:12 PM,17.855,,,,
3698,04/22/20 02:34:12 PM,20.234,,,,
3699,04/22/20 04:34:12 PM,19.472,,,,
3700,04/22/20 06:34:12 PM,17.760,,,,
3701,04/22/20 08:34:12 PM,15.091,,,,
3702,04/22/20 10:34:12 PM,14.134,,,,
3703,04/23/20 12:34:12 AM,13.558,,,,
3704,04/23/20 02:34:12 AM,13.076,,,,
3705,04/23/20 04:34:12 AM,13.750,,,,
3706,04/23/20 06:34:12 AM,14.134,,,,
3707,04/23/20 08:34:12 AM,14.900,,,,
3708,04/23/20 10:34:12 AM,15.473,,,,
3709,04/23/20 12:34:12 PM,16.141,,,,
3710,04/23/20 02:34:12 PM,17.475,,,,
3711,04/23/20 04:34:12 PM,17.570,,,,
3712,04/23/20 06:34:12 PM,17.189,,,,
3713,04/23/20 08:34:12 PM,17.094,,,,
3714,04/23/20 10:34:12 PM,16.999,,,,
3715,04/24/20 12:34:12 AM,16.713,,,,
3716,04/24/20 02:34:12 AM,16.427,,,,
3717,04/24/20 04:34:12 AM,16.237,,,,
3718,04/24/20 06:34:12 AM,16.332,,,,
3719,04/24/20 08:34:12 AM,16.523,,,,
3720,04/24/20 10:34:12 AM,17.094,,,,
3721,04/24/20 12:34:12 PM,18.331,,,,
3722,04/24/20 02:34:12 PM,20.138,,,,
3723,04/24/20 04:34:12 PM,20.234,,,,
3724,04/24/20 06:34:12 PM,19.662,,,,
3725,04/24/20 08:34:12 PM,18.140,,,,
3726,04/24/20 10:34:12 PM,17.189,,,,
3727,04/25/20 12:34:12 AM,16.903,,,,
3728,04/25/20 02:34:12 AM,16.237,,,,
3729,04/25/20 04:34:12 AM,15.664,,,,
3730,04/25/20 06:34:12 AM,16.237,,,,
3731,04/25/20 08:34:12 AM,16.713,,,,
3732,04/25/20 10:34:12 AM,17.379,,,,
3733,04/25/20 12:34:12 PM,18.711,,,,
3734,04/25/20 02:34:12 PM,20.615,,,,
3735,04/25/20 04:34:12 PM,20.996,,,,
3736,04/25/20 06:34:12 PM,19.758,,,,
3737,04/25/20 08:34:12 PM,18.711,,,,
3738,04/25/20 10:34:12 PM,17.855,,,,
3739,04/26/20 12:34:12 AM,17.665,,,,
3740,04/26/20 02:34:12 AM,17.950,,,,
3741,04/26/20 04:34:12 AM,18.140,,,,
3742,04/26/20 06:34:12 AM,17.379,,,,
3743,04/26/20 08:34:12 AM,18.140,,,,
3744,04/26/20 10:34:12 AM,19.187,,,,
3745,04/26/20 12:34:12 PM,19.948,,,,
3746,04/26/20 02:34:12 PM,21.569,,,,
3747,04/26/20 04:34:12 PM,21.855,,,,
3748,04/26/20 06:34:12 PM,20.424,,,,
3749,04/26/20 08:34:12 PM,18.236,,,,
3750,04/26/20 10:34:12 PM,17.570,,,,
3751,04/27/20 12:34:12 AM,16.903,,,,
3752,04/27/20 02:34:12 AM,16.046,,,,
3753,04/27/20 04:34:12 AM,15.282,,,,
3754,04/27/20 06:34:12 AM,14.517,,,,
3755,04/27/20 08:34:12 AM,15.855,,,,
3756,04/27/20 10:34:12 AM,18.140,,,,
3757,04/27/20 12:34:12 PM,19.187,,,,
3758,04/27/20 02:34:12 PM,22.046,,,,
3759,04/27/20 04:34:12 PM,21.282,,,,
3760,04/27/20 06:34:12 PM,19.567,,,,
3761,04/27/20 08:34:12 PM,16.618,,,,
3762,04/27/20 10:34:12 PM,15.282,,,,
3763,04/28/20 12:34:12 AM,14.421,,,,
3764,04/28/20 02:34:12 AM,13.558,,,,
3765,04/28/20 04:34:12 AM,12.980,,,,
3766,04/28/20 06:34:12 AM,12.497,,,,
3767,04/28/20 08:34:12 AM,14.517,,,,
3768,04/28/20 10:34:12 AM,17.570,,,,
3769,04/28/20 12:34:12 PM,18.806,,,,
3770,04/28/20 02:34:12 PM,21.760,,,,
3771,04/28/20 04:34:12 PM,20.996,,,,
3772,04/28/20 06:34:12 PM,19.472,,,,
3773,04/28/20 08:34:12 PM,17.950,,,,
3774,04/28/20 10:34:12 PM,17.094,,,,
3775,04/29/20 12:34:12 AM,16.427,,,,
3776,04/29/20 02:34:12 AM,15.569,,,,
3777,04/29/20 04:34:12 AM,15.664,,,,
3778,04/29/20 06:34:12 AM,15.473,,,,
3779,04/29/20 08:34:12 AM,16.713,,,,
3780,04/29/20 10:34:12 AM,18.996,,,,
3781,04/29/20 12:34:12 PM,20.615,,,,
3782,04/29/20 02:34:12 PM,21.855,,,,
3783,04/29/20 04:34:12 PM,21.951,,,,
3784,04/29/20 06:34:12 PM,20.710,,,,
3785,04/29/20 08:34:12 PM,19.567,,,,
3786,04/29/20 10:34:12 PM,19.092,,,,
3787,04/30/20 12:34:12 AM,18.806,,,,
3788,04/30/20 02:34:12 AM,18.521,,,,
3789,04/30/20 04:34:12 AM,18.426,,,,
3790,04/30/20 06:34:12 AM,18.521,,,,
3791,04/30/20 08:34:12 AM,18.711,,,,
3792,04/30/20 10:34:12 AM,18.901,,,,
3793,04/30/20 12:34:12 PM,18.901,,,,
3794,04/30/20 02:34:12 PM,19.758,,,,
3795,04/30/20 04:34:12 PM,19.948,,,,
3796,04/30/20 06:34:12 PM,19.662,,,,
3797,04/30/20 08:34:12 PM,17.760,,,,
3798,04/30/20 10:34:12 PM,17.379,,,,
3799,05/01/20 12:34:12 AM,16.618,,,,
3800,05/01/20 02:34:12 AM,16.713,,,,
3801,05/01/20 04:34:12 AM,15.664,,,,
3802,05/01/20 06:34:12 AM,15.664,,,,
3803,05/01/20 08:34:12 AM,16.332,,,,
3804,05/01/20 10:34:12 AM,18.140,,,,
3805,05/01/20 12:34:12 PM,19.187,,,,
3806,05/01/20 02:34:12 PM,20.996,,,,
3807,05/01/20 04:34:12 PM,20.805,,,,
3808,05/01/20 06:34:12 PM,19.567,,,,
3809,05/01/20 08:34:12 PM,17.570,,,,
3810,05/01/20 10:34:12 PM,16.523,,,,
3811,05/02/20 12:34:12 AM,15.378,,,,
3812,05/02/20 02:34:12 AM,14.517,,,,
3813,05/02/20 04:34:12 AM,13.846,,,,
3814,05/02/20 06:34:12 AM,13.269,,,,
3815,05/02/20 08:34:12 AM,14.996,,,,
3816,05/02/20 10:34:12 AM,17.570,,,,
3817,05/02/20 12:34:12 PM,18.996,,,,
3818,05/02/20 02:34:12 PM,22.046,,,,
3819,05/02/20 04:34:12 PM,21.569,,,,
3820,05/02/20 06:34:12 PM,19.853,,,,
3821,05/02/20 08:34:12 PM,17.379,,,,
3822,05/02/20 10:34:12 PM,16.237,,,,
3823,05/03/20 12:34:12 AM,15.569,,,,
3824,05/03/20 02:34:12 AM,14.996,,,,
3825,05/03/20 04:34:12 AM,14.709,,,,
3826,05/03/20 06:34:12 AM,14.421,,,,
3827,05/03/20 08:34:12 AM,16.141,,,,
3828,05/03/20 10:34:12 AM,18.901,,,,
3829,05/03/20 12:34:12 PM,20.424,,,,
3830,05/03/20 02:34:12 PM,23.773,,,,
3831,05/03/20 04:34:12 PM,23.100,,,,
3832,05/03/20 06:34:12 PM,21.378,,,,
3833,05/03/20 08:34:12 PM,19.948,,,,
3834,05/03/20 10:34:12 PM,19.282,,,,
3835,05/04/20 12:34:12 AM,18.711,,,,
3836,05/04/20 02:34:12 AM,18.236,,,,
3837,05/04/20 04:34:12 AM,18.236,,,,
3838,05/04/20 06:34:12 AM,17.760,,,,
3839,05/04/20 08:34:12 AM,18.711,,,,
3840,05/04/20 10:34:12 AM,21.187,,,,
3841,05/04/20 12:34:12 PM,22.621,,,,
3842,05/04/20 02:34:12 PM,24.545,,,,
3843,05/04/20 04:34:12 PM,24.158,,,,
3844,05/04/20 06:34:12 PM,22.621,,,,
3845,05/04/20 08:34:12 PM,20.329,,,,
3846,05/04/20 10:34:12 PM,18.806,,,,
3847,05/05/20 12:34:12 AM,17.855,,,,
3848,05/05/20 02:34:12 AM,17.855,,,,
3849,05/05/20 04:34:12 AM,18.045,,,,
3850,05/05/20 06:34:12 AM,17.855,,,,
3851,05/05/20 08:34:12 AM,17.570,,,,
3852,05/05/20 10:34:12 AM,19.282,,,,
3853,05/05/20 12:34:12 PM,21.378,,,,
3854,05/05/20 02:34:12 PM,23.869,,,,
3855,05/05/20 04:34:12 PM,22.525,,,,
3856,05/05/20 06:34:12 PM,21.473,,,,
3857,05/05/20 08:34:12 PM,19.948,,,,
3858,05/05/20 10:34:12 PM,19.948,,,,
3859,05/06/20 12:34:12 AM,19.092,,,,
3860,05/06/20 02:34:12 AM,17.855,,,,
3861,05/06/20 04:34:12 AM,18.236,,,,
3862,05/06/20 06:34:12 AM,18.521,,,,
3863,05/06/20 08:34:12 AM,18.806,,,,
3864,05/06/20 10:34:12 AM,19.567,,,,
3865,05/06/20 12:34:12 PM,20.901,,,,
3866,05/06/20 02:34:12 PM,23.388,,,,
3867,05/06/20 04:34:12 PM,22.621,,,,
3868,05/06/20 06:34:12 PM,21.187,,,,
3869,05/06/20 08:34:12 PM,18.806,,,,
3870,05/06/20 10:34:12 PM,18.521,,,,
3871,05/07/20 12:34:12 AM,16.903,,,,
3872,05/07/20 02:34:12 AM,16.427,,,,
3873,05/07/20 04:34:12 AM,15.473,,,,
3874,05/07/20 06:34:12 AM,14.613,,,,
3875,05/07/20 08:34:12 AM,15.951,,,,
3876,05/07/20 10:34:12 AM,18.426,,,,
3877,05/07/20 12:34:12 PM,19.282,,,,
3878,05/07/20 02:34:12 PM,22.429,,,,
3879,05/07/20 04:34:12 PM,21.091,,,,
3880,05/07/20 06:34:12 PM,19.567,,,,
3881,05/07/20 08:34:12 PM,16.427,,,,
3882,05/07/20 10:34:12 PM,15.091,,,,
3883,05/08/20 12:34:12 AM,14.230,,,,
3884,05/08/20 02:34:12 AM,13.461,,,,
3885,05/08/20 04:34:12 AM,12.980,,,,
3886,05/08/20 06:34:12 AM,12.497,,,,
3887,05/08/20 08:34:12 AM,14.804,,,,
3888,05/08/20 10:34:12 AM,17.855,,,,
3889,05/08/20 12:34:12 PM,18.711,,,,
3890,05/08/20 02:34:12 PM,19.758,,,,
3891,05/08/20 04:34:12 PM,18.996,,,,
3892,05/08/20 06:34:12 PM,18.331,,,,
3893,05/08/20 08:34:12 PM,17.665,,,,
3894,05/08/20 10:34:12 PM,17.189,,,,
3895,05/09/20 12:34:12 AM,17.094,,,,
3896,05/09/20 02:34:12 AM,16.808,,,,
3897,05/09/20 04:34:12 AM,16.618,,,,
3898,05/09/20 06:34:12 AM,15.282,,,,
3899,05/09/20 08:34:12 AM,15.760,,,,
3900,05/09/20 10:34:12 AM,18.236,,,,
3901,05/09/20 12:34:12 PM,18.806,,,,
3902,05/09/20 02:34:12 PM,21.855,,,,
3903,05/09/20 04:34:12 PM,20.424,,,,
3904,05/09/20 06:34:12 PM,18.806,,,,
3905,05/09/20 08:34:12 PM,15.951,,,,
3906,05/09/20 10:34:12 PM,14.613,,,,
3907,05/10/20 12:34:12 AM,13.654,,,,
3908,05/10/20 02:34:12 AM,12.690,,,,
3909,05/10/20 04:34:12 AM,12.013,,,,
3910,05/10/20 06:34:12 AM,11.625,,,,
3911,05/10/20 08:34:12 AM,13.750,,,,
3912,05/10/20 10:34:12 AM,16.808,,,,
3913,05/10/20 12:34:12 PM,18.140,,,,
3914,05/10/20 02:34:12 PM,21.473,,,,
3915,05/10/20 04:34:12 PM,20.424,,,,
3916,05/10/20 06:34:12 PM,18.996,,,,
3917,05/10/20 08:34:12 PM,16.332,,,,
3918,05/10/20 10:34:12 PM,15.187,,,,
3919,05/11/20 12:34:12 AM,14.517,,,,
3920,05/11/20 02:34:12 AM,14.134,,,,
3921,05/11/20 04:34:12 AM,13.846,,,,
3922,05/11/20 06:34:12 AM,13.750,,,,
3923,05/11/20 08:34:12 AM,15.760,,,,
3924,05/11/20 10:34:12 AM,18.806,,,,
3925,05/11/20 12:34:12 PM,19.948,,,,
3926,05/11/20 02:34:12 PM,22.621,,,,
3927,05/11/20 04:34:12 PM,21.282,,,,
3928,05/11/20 06:34:12 PM,19.758,,,,
3929,05/11/20 08:34:12 PM,16.808,,,,
3930,05/11/20 10:34:12 PM,15.187,,,,
3931,05/12/20 12:34:12 AM,14.230,,,,
3932,05/12/20 02:34:12 AM,13.461,,,,
3933,05/12/20 04:34:12 AM,12.594,,,,
3934,05/12/20 06:34:12 AM,12.013,,,,
3935,05/12/20 08:34:12 AM,13.846,,,,
3936,05/12/20 10:34:12 AM,17.094,,,,
3937,05/12/20 12:34:12 PM,18.140,,,,
3938,05/12/20 02:34:12 PM,21.187,,,,
3939,05/12/20 04:34:12 PM,19.758,,,,
3940,05/12/20 06:34:12 PM,18.711,,,,
3941,05/12/20 08:34:12 PM,16.046,,,,
3942,05/12/20 10:34:12 PM,14.804,,,,
3943,05/13/20 12:34:12 AM,13.942,,,,
3944,05/13/20 02:34:12 AM,13.461,,,,
3945,05/13/20 04:34:12 AM,12.883,,,,
3946,05/13/20 06:34:12 AM,12.497,,,,
3947,05/13/20 08:34:12 AM,14.421,,,,
3948,05/13/20 10:34:12 AM,16.523,,,,
3949,05/13/20 12:34:12 PM,18.045,,,,
3950,05/13/20 02:34:12 PM,21.187,,,,
3951,05/13/20 04:34:12 PM,20.138,,,,
3952,05/13/20 06:34:12 PM,19.187,,,,
3953,05/13/20 08:34:12 PM,16.618,,,,
3954,05/13/20 10:34:12 PM,15.378,,,,
3955,05/14/20 12:34:12 AM,14.613,,,,
3956,05/14/20 02:34:12 AM,14.038,,,,
3957,05/14/20 04:34:12 AM,14.517,,,,
3958,05/14/20 06:34:12 AM,13.846,,,,
3959,05/14/20 08:34:12 AM,15.664,,,,
3960,05/14/20 10:34:12 AM,18.711,,,,
3961,05/14/20 12:34:12 PM,19.662,,,,
3962,05/14/20 02:34:12 PM,23.100,,,,
3963,05/14/20 04:34:12 PM,21.855,,,,
3964,05/14/20 06:34:12 PM,20.615,,,,
3965,05/14/20 08:34:12 PM,18.521,,,,
3966,05/14/20 10:34:12 PM,16.999,,,,
3967,05/15/20 12:34:12 AM,16.237,,,,
3968,05/15/20 02:34:12 AM,15.664,,,,
3969,05/15/20 04:34:12 AM,15.187,,,,
3970,05/15/20 06:34:12 AM,14.900,,,,
3971,05/15/20 08:34:12 AM,16.618,,,,
3972,05/15/20 10:34:12 AM,19.187,,,,
3973,05/15/20 12:34:12 PM,20.615,,,,
3974,05/15/20 02:34:12 PM,23.100,,,,
3975,05/15/20 04:34:12 PM,22.525,,,,
3976,05/15/20 06:34:12 PM,21.282,,,,
3977,05/15/20 08:34:12 PM,19.472,,,,
3978,05/15/20 10:34:12 PM,18.236,,,,
3979,05/16/20 12:34:12 AM,17.475,,,,
3980,05/16/20 02:34:12 AM,16.713,,,,
3981,05/16/20 04:34:12 AM,16.141,,,,
3982,05/16/20 06:34:12 AM,15.951,,,,
3983,05/16/20 08:34:12 AM,17.475,,,,
3984,05/16/20 10:34:12 AM,20.805,,,,
3985,05/16/20 12:34:12 PM,22.333,,,,
3986,05/16/20 02:34:12 PM,24.158,,,,
3987,05/16/20 04:34:12 PM,23.677,,,,
3988,05/16/20 06:34:12 PM,22.333,,,,
3989,05/16/20 08:34:12 PM,20.234,,,,
3990,05/16/20 10:34:12 PM,18.806,,,,
3991,05/17/20 12:34:12 AM,18.045,,,,
3992,05/17/20 02:34:12 AM,17.570,,,,
3993,05/17/20 04:34:12 AM,17.475,,,,
3994,05/17/20 06:34:12 AM,17.665,,,,
