"Plot Title: 20376532"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376532, SEN S/N: 20376532)","Host Connected (LGR S/N: 20376532)","Coupler Detached (LGR S/N: 20376532)","Bad Battery (LGR S/N: 20376532)","Coupler Attached (LGR S/N: 20376532)","Stopped (LGR S/N: 20376532)","End Of File (LGR S/N: 20376532)"
977,09/09/19 02:57:09 PM,31.880,,,,,,
978,09/09/19 04:57:09 PM,31.370,,,,,,
979,09/09/19 06:57:09 PM,29.853,,,,,,
980,09/09/19 08:57:09 PM,28.555,,,,,,
981,09/09/19 10:57:09 PM,27.370,,,,,,
982,09/10/19 12:57:09 AM,26.781,,,,,,
983,09/10/19 02:57:09 AM,26.195,,,,,,
984,09/10/19 04:57:09 AM,25.708,,,,,,
985,09/10/19 06:57:09 AM,25.222,,,,,,
986,09/10/19 08:57:09 AM,25.513,,,,,,
987,09/10/19 10:57:09 AM,28.456,,,,,,
988,09/10/19 12:57:09 PM,30.862,,,,,,
989,09/10/19 02:57:09 PM,31.676,,,,,,
990,09/10/19 04:57:09 PM,31.370,,,,,,
991,09/10/19 06:57:09 PM,29.953,,,,,,
992,09/10/19 08:57:09 PM,28.258,,,,,,
993,09/10/19 10:57:09 PM,27.173,,,,,,
994,09/11/19 12:57:09 AM,26.390,,,,,,
995,09/11/19 02:57:09 AM,25.708,,,,,,
996,09/11/19 04:57:09 AM,25.319,,,,,,
997,09/11/19 06:57:09 AM,25.416,,,,,,
998,09/11/19 08:57:09 AM,25.805,,,,,,
999,09/11/19 10:57:09 AM,28.258,,,,,,
1000,09/11/19 12:57:09 PM,30.356,,,,,,
1001,09/11/19 02:57:09 PM,31.166,,,,,,
1002,09/11/19 04:57:09 PM,31.064,,,,,,
1003,09/11/19 06:57:09 PM,29.752,,,,,,
1004,09/11/19 08:57:09 PM,27.961,,,,,,
1005,09/11/19 10:57:09 PM,26.781,,,,,,
1006,09/12/19 12:57:09 AM,26.000,,,,,,
1007,09/12/19 02:57:09 AM,25.319,,,,,,
1008,09/12/19 04:57:09 AM,24.835,,,,,,
1009,09/12/19 06:57:09 AM,24.351,,,,,,
1010,09/12/19 08:57:09 AM,24.641,,,,,,
1011,09/12/19 10:57:09 AM,27.567,,,,,,
1012,09/12/19 12:57:09 PM,29.452,,,,,,
1013,09/12/19 02:57:09 PM,30.760,,,,,,
1014,09/12/19 04:57:09 PM,30.457,,,,,,
1015,09/12/19 06:57:09 PM,29.352,,,,,,
1016,09/12/19 08:57:09 PM,27.764,,,,,,
1017,09/12/19 10:57:09 PM,26.781,,,,,,
1018,09/13/19 12:57:09 AM,26.097,,,,,,
1019,09/13/19 02:57:09 AM,25.610,,,,,,
1020,09/13/19 04:57:09 AM,25.125,,,,,,
1021,09/13/19 06:57:09 AM,24.835,,,,,,
1022,09/13/19 08:57:09 AM,25.319,,,,,,
1023,09/13/19 10:57:09 AM,27.468,,,,,,
1024,09/13/19 12:57:09 PM,30.154,,,,,,
1025,09/13/19 02:57:09 PM,30.963,,,,,,
1026,09/13/19 04:57:09 PM,29.853,,,,,,
1027,09/13/19 06:57:09 PM,28.555,,,,,,
1028,09/13/19 08:57:09 PM,27.468,,,,,,
1029,09/13/19 10:57:09 PM,26.879,,,,,,
1030,09/14/19 12:57:09 AM,26.292,,,,,,
1031,09/14/19 02:57:09 AM,25.902,,,,,,
1032,09/14/19 04:57:09 AM,25.708,,,,,,
1033,09/14/19 06:57:09 AM,25.610,,,,,,
1034,09/14/19 08:57:09 AM,25.708,,,,,,
1035,09/14/19 10:57:09 AM,26.781,,,,,,
1036,09/14/19 12:57:09 PM,29.552,,,,,,
1037,09/14/19 02:57:09 PM,29.953,,,,,,
1038,09/14/19 04:57:09 PM,29.252,,,,,,
1039,09/14/19 06:57:09 PM,28.655,,,,,,
1040,09/14/19 08:57:09 PM,27.370,,,,,,
1041,09/14/19 10:57:09 PM,26.488,,,,,,
1042,09/15/19 12:57:09 AM,25.902,,,,,,
1043,09/15/19 02:57:09 AM,25.416,,,,,,
1044,09/15/19 04:57:09 AM,25.319,,,,,,
1045,09/15/19 06:57:09 AM,25.319,,,,,,
1046,09/15/19 08:57:09 AM,25.708,,,,,,
1047,09/15/19 10:57:09 AM,27.665,,,,,,
1048,09/15/19 12:57:09 PM,30.054,,,,,,
1049,09/15/19 02:57:09 PM,30.356,,,,,,
1050,09/15/19 04:57:09 PM,30.154,,,,,,
1051,09/15/19 06:57:09 PM,29.053,,,,,,
1052,09/15/19 08:57:09 PM,27.665,,,,,,
1053,09/15/19 10:57:09 PM,26.781,,,,,,
1054,09/16/19 12:57:09 AM,26.097,,,,,,
1055,09/16/19 02:57:09 AM,25.610,,,,,,
1056,09/16/19 04:57:09 AM,25.319,,,,,,
1057,09/16/19 06:57:09 AM,24.931,,,,,,
1058,09/16/19 08:57:09 AM,25.513,,,,,,
1059,09/16/19 10:57:09 AM,27.370,,,,,,
1060,09/16/19 12:57:09 PM,30.154,,,,,,
1061,09/16/19 02:57:09 PM,30.558,,,,,,
1062,09/16/19 04:57:09 PM,29.853,,,,,,
1063,09/16/19 06:57:09 PM,28.853,,,,,,
1064,09/16/19 08:57:09 PM,27.567,,,,,,
1065,09/16/19 10:57:09 PM,26.488,,,,,,
1066,09/17/19 12:57:09 AM,25.805,,,,,,
1067,09/17/19 02:57:09 AM,25.222,,,,,,
1068,09/17/19 04:57:09 AM,24.835,,,,,,
1069,09/17/19 06:57:09 AM,24.448,,,,,,
1070,09/17/19 08:57:09 AM,24.641,,,,,,
1071,09/17/19 10:57:09 AM,27.075,,,,,,
1072,09/17/19 12:57:09 PM,29.552,,,,,,
1073,09/17/19 02:57:09 PM,30.760,,,,,,
1074,09/17/19 04:57:09 PM,30.356,,,,,,
1075,09/17/19 06:57:09 PM,28.953,,,,,,
1076,09/17/19 08:57:09 PM,27.370,,,,,,
1077,09/17/19 10:57:09 PM,26.390,,,,,,
1078,09/18/19 12:57:09 AM,25.902,,,,,,
1079,09/18/19 02:57:09 AM,25.222,,,,,,
1080,09/18/19 04:57:09 AM,24.835,,,,,,
1081,09/18/19 06:57:09 AM,24.158,,,,,,
1082,09/18/19 08:57:09 AM,24.062,,,,,,
1083,09/18/19 10:57:09 AM,25.708,,,,,,
1084,09/18/19 12:57:09 PM,28.258,,,,,,
1085,09/18/19 02:57:09 PM,29.252,,,,,,
1086,09/18/19 04:57:09 PM,28.655,,,,,,
1087,09/18/19 06:57:09 PM,27.173,,,,,,
1088,09/18/19 08:57:09 PM,25.319,,,,,,
1089,09/18/19 10:57:09 PM,24.158,,,,,,
1090,09/19/19 12:57:09 AM,23.292,,,,,,
1091,09/19/19 02:57:09 AM,22.525,,,,,,
1092,09/19/19 04:57:09 AM,21.855,,,,,,
1093,09/19/19 06:57:09 AM,21.473,,,,,,
1094,09/19/19 08:57:09 AM,21.760,,,,,,
1095,09/19/19 10:57:09 AM,23.966,,,,,,
1096,09/19/19 12:57:09 PM,25.902,,,,,,
1097,09/19/19 02:57:09 PM,26.488,,,,,,
1098,09/19/19 04:57:09 PM,26.390,,,,,,
1099,09/19/19 06:57:09 PM,25.513,,,,,,
1100,09/19/19 08:57:09 PM,24.062,,,,,,
1101,09/19/19 10:57:09 PM,23.484,,,,,,
1102,09/20/19 12:57:09 AM,22.812,,,,,,
1103,09/20/19 02:57:09 AM,22.142,,,,,,
1104,09/20/19 04:57:09 AM,21.760,,,,,,
1105,09/20/19 06:57:09 AM,21.282,,,,,,
1106,09/20/19 08:57:09 AM,21.473,,,,,,
1107,09/20/19 10:57:09 AM,23.773,,,,,,
1108,09/20/19 12:57:09 PM,26.781,,,,,,
1109,09/20/19 02:57:09 PM,28.060,,,,,,
1110,09/20/19 04:57:09 PM,27.272,,,,,,
1111,09/20/19 06:57:09 PM,26.000,,,,,,
1112,09/20/19 08:57:09 PM,24.351,,,,,,
1113,09/20/19 10:57:09 PM,23.196,,,,,,
1114,09/21/19 12:57:09 AM,22.429,,,,,,
1115,09/21/19 02:57:09 AM,21.951,,,,,,
1116,09/21/19 04:57:09 AM,21.378,,,,,,
1117,09/21/19 06:57:09 AM,20.901,,,,,,
1118,09/21/19 08:57:09 AM,21.091,,,,,,
1119,09/21/19 10:57:09 AM,23.773,,,,,,
1120,09/21/19 12:57:09 PM,26.879,,,,,,
1121,09/21/19 02:57:09 PM,27.961,,,,,,
1122,09/21/19 04:57:09 PM,27.468,,,,,,
1123,09/21/19 06:57:09 PM,26.097,,,,,,
1124,09/21/19 08:57:09 PM,24.255,,,,,,
1125,09/21/19 10:57:09 PM,23.100,,,,,,
1126,09/22/19 12:57:09 AM,22.238,,,,,,
1127,09/22/19 02:57:09 AM,21.664,,,,,,
1128,09/22/19 04:57:09 AM,21.187,,,,,,
1129,09/22/19 06:57:09 AM,20.805,,,,,,
1130,09/22/19 08:57:09 AM,21.091,,,,,,
1131,09/22/19 10:57:09 AM,23.677,,,,,,
1132,09/22/19 12:57:09 PM,27.075,,,,,,
1133,09/22/19 02:57:09 PM,27.961,,,,,,
1134,09/22/19 04:57:09 PM,27.468,,,,,,
1135,09/22/19 06:57:09 PM,26.097,,,,,,
1136,09/22/19 08:57:09 PM,24.255,,,,,,
1137,09/22/19 10:57:09 PM,23.100,,,,,,
1138,09/23/19 12:57:09 AM,22.333,,,,,,
1139,09/23/19 02:57:09 AM,21.664,,,,,,
1140,09/23/19 04:57:09 AM,21.187,,,,,,
1141,09/23/19 06:57:09 AM,20.805,,,,,,
1142,09/23/19 08:57:09 AM,20.901,,,,,,
1143,09/23/19 10:57:09 AM,23.677,,,,,,
1144,09/23/19 12:57:09 PM,26.781,,,,,,
1145,09/23/19 02:57:09 PM,27.961,,,,,,
1146,09/23/19 04:57:09 PM,27.468,,,,,,
1147,09/23/19 06:57:09 PM,26.195,,,,,,
1148,09/23/19 08:57:09 PM,24.545,,,,,,
1149,09/23/19 10:57:09 PM,23.581,,,,,,
1150,09/24/19 12:57:09 AM,22.908,,,,,,
1151,09/24/19 02:57:09 AM,22.333,,,,,,
1152,09/24/19 04:57:09 AM,21.951,,,,,,
1153,09/24/19 06:57:09 AM,21.664,,,,,,
1154,09/24/19 08:57:09 AM,21.951,,,,,,
1155,09/24/19 10:57:09 AM,24.062,,,,,,
1156,09/24/19 12:57:09 PM,27.370,,,,,,
1157,09/24/19 02:57:09 PM,28.754,,,,,,
1158,09/24/19 04:57:09 PM,28.258,,,,,,
1159,09/24/19 06:57:09 PM,26.879,,,,,,
1160,09/24/19 08:57:09 PM,25.222,,,,,,
1161,09/24/19 10:57:09 PM,24.158,,,,,,
1162,09/25/19 12:57:09 AM,23.484,,,,,,
1163,09/25/19 02:57:09 AM,23.004,,,,,,
1164,09/25/19 04:57:09 AM,22.621,,,,,,
1165,09/25/19 06:57:09 AM,22.333,,,,,,
1166,09/25/19 08:57:09 AM,22.717,,,,,,
1167,09/25/19 10:57:09 AM,24.835,,,,,,
1168,09/25/19 12:57:09 PM,27.272,,,,,,
1169,09/25/19 02:57:09 PM,27.468,,,,,,
1170,09/25/19 04:57:09 PM,27.567,,,,,,
1171,09/25/19 06:57:09 PM,26.683,,,,,,
1172,09/25/19 08:57:09 PM,25.416,,,,,,
1173,09/25/19 10:57:09 PM,24.448,,,,,,
1174,09/26/19 12:57:09 AM,23.869,,,,,,
1175,09/26/19 02:57:09 AM,23.484,,,,,,
1176,09/26/19 04:57:09 AM,23.196,,,,,,
1177,09/26/19 06:57:09 AM,22.908,,,,,,
1178,09/26/19 08:57:09 AM,23.196,,,,,,
1179,09/26/19 10:57:09 AM,25.319,,,,,,
1180,09/26/19 12:57:09 PM,26.683,,,,,,
1181,09/26/19 02:57:09 PM,27.961,,,,,,
1182,09/26/19 04:57:09 PM,27.665,,,,,,
1183,09/26/19 06:57:09 PM,26.781,,,,,,
1184,09/26/19 08:57:09 PM,25.805,,,,,,
1185,09/26/19 10:57:09 PM,25.222,,,,,,
1186,09/27/19 12:57:09 AM,24.641,,,,,,
1187,09/27/19 02:57:09 AM,24.158,,,,,,
1188,09/27/19 04:57:09 AM,23.773,,,,,,
1189,09/27/19 06:57:09 AM,23.581,,,,,,
1190,09/27/19 08:57:09 AM,23.966,,,,,,
1191,09/27/19 10:57:09 AM,26.097,,,,,,
1192,09/27/19 12:57:09 PM,27.764,,,,,,
1193,09/27/19 02:57:09 PM,29.053,,,,,,
1194,09/27/19 04:57:09 PM,28.655,,,,,,
1195,09/27/19 06:57:09 PM,27.468,,,,,,
1196,09/27/19 08:57:09 PM,26.097,,,,,,
1197,09/27/19 10:57:09 PM,25.319,,,,,,
1198,09/28/19 12:57:09 AM,24.641,,,,,,
1199,09/28/19 02:57:09 AM,24.158,,,,,,
1200,09/28/19 04:57:09 AM,23.677,,,,,,
1201,09/28/19 06:57:09 AM,23.388,,,,,,
1202,09/28/19 08:57:09 AM,23.581,,,,,,
1203,09/28/19 10:57:09 AM,25.708,,,,,,
1204,09/28/19 12:57:09 PM,27.468,,,,,,
1205,09/28/19 02:57:09 PM,28.456,,,,,,
1206,09/28/19 04:57:09 PM,28.258,,,,,,
1207,09/28/19 06:57:09 PM,27.272,,,,,,
1208,09/28/19 08:57:09 PM,25.902,,,,,,
1209,09/28/19 10:57:09 PM,25.028,,,,,,
1210,09/29/19 12:57:09 AM,24.448,,,,,,
1211,09/29/19 02:57:09 AM,23.966,,,,,,
1212,09/29/19 04:57:09 AM,23.484,,,,,,
1213,09/29/19 06:57:09 AM,23.196,,,,,,
1214,09/29/19 08:57:09 AM,23.484,,,,,,
1215,09/29/19 10:57:09 AM,25.610,,,,,,
1216,09/29/19 12:57:09 PM,28.159,,,,,,
1217,09/29/19 02:57:09 PM,29.152,,,,,,
1218,09/29/19 04:57:09 PM,28.754,,,,,,
1219,09/29/19 06:57:09 PM,27.862,,,,,,
1220,09/29/19 08:57:09 PM,26.488,,,,,,
1221,09/29/19 10:57:09 PM,25.610,,,,,,
1222,09/30/19 12:57:09 AM,25.028,,,,,,
1223,09/30/19 02:57:09 AM,24.738,,,,,,
1224,09/30/19 04:57:09 AM,24.255,,,,,,
1225,09/30/19 06:57:09 AM,23.966,,,,,,
1226,09/30/19 08:57:09 AM,24.545,,,,,,
1227,09/30/19 10:57:09 AM,25.513,,,,,,
1228,09/30/19 12:57:09 PM,27.961,,,,,,
1229,09/30/19 02:57:09 PM,29.152,,,,,,
1230,09/30/19 04:57:09 PM,28.853,,,,,,
1231,09/30/19 06:57:09 PM,27.665,,,,,,
1232,09/30/19 08:57:09 PM,26.292,,,,,,
1233,09/30/19 10:57:09 PM,25.513,,,,,,
1234,10/01/19 12:57:09 AM,24.835,,,,,,
1235,10/01/19 02:57:09 AM,24.351,,,,,,
1236,10/01/19 04:57:09 AM,23.966,,,,,,
1237,10/01/19 06:57:09 AM,23.677,,,,,,
1238,10/01/19 08:57:09 AM,24.062,,,,,,
1239,10/01/19 10:57:09 AM,24.931,,,,,,
1240,10/01/19 12:57:09 PM,26.781,,,,,,
1241,10/01/19 02:57:09 PM,28.258,,,,,,
1242,10/01/19 04:57:09 PM,27.961,,,,,,
1243,10/01/19 06:57:09 PM,26.977,,,,,,
1244,10/01/19 08:57:09 PM,25.610,,,,,,
1245,10/01/19 10:57:09 PM,24.738,,,,,,
1246,10/02/19 12:57:09 AM,24.062,,,,,,
1247,10/02/19 02:57:09 AM,23.484,,,,,,
1248,10/02/19 04:57:09 AM,23.100,,,,,,
1249,10/02/19 06:57:09 AM,22.717,,,,,,
1250,10/02/19 08:57:09 AM,22.908,,,,,,
1251,10/02/19 10:57:09 AM,25.222,,,,,,
1252,10/02/19 12:57:09 PM,27.567,,,,,,
1253,10/02/19 02:57:09 PM,28.655,,,,,,
1254,10/02/19 04:57:09 PM,28.357,,,,,,
1255,10/02/19 06:57:09 PM,27.075,,,,,,
1256,10/02/19 08:57:09 PM,25.902,,,,,,
1257,10/02/19 10:57:09 PM,25.028,,,,,,
1258,10/03/19 12:57:09 AM,24.448,,,,,,
1259,10/03/19 02:57:09 AM,24.062,,,,,,
1260,10/03/19 04:57:09 AM,23.677,,,,,,
1261,10/03/19 06:57:09 AM,23.388,,,,,,
1262,10/03/19 08:57:09 AM,23.773,,,,,,
1263,10/03/19 10:57:09 AM,25.708,,,,,,
1264,10/03/19 12:57:09 PM,27.961,,,,,,
1265,10/03/19 02:57:09 PM,29.152,,,,,,
1266,10/03/19 04:57:09 PM,28.853,,,,,,
1267,10/03/19 06:57:09 PM,27.567,,,,,,
1268,10/03/19 08:57:09 PM,26.390,,,,,,
1269,10/03/19 10:57:09 PM,25.513,,,,,,
1270,10/04/19 12:57:09 AM,25.028,,,,,,
1271,10/04/19 02:57:09 AM,24.545,,,,,,
1272,10/04/19 04:57:09 AM,24.158,,,,,,
1273,10/04/19 06:57:09 AM,23.869,,,,,,
1274,10/04/19 08:57:09 AM,24.158,,,,,,
1275,10/04/19 10:57:09 AM,26.195,,,,,,
1276,10/04/19 12:57:09 PM,28.258,,,,,,
1277,10/04/19 02:57:09 PM,29.152,,,,,,
1278,10/04/19 04:57:09 PM,28.953,,,,,,
1279,10/04/19 06:57:09 PM,27.862,,,,,,
1280,10/04/19 08:57:09 PM,26.879,,,,,,
1281,10/04/19 10:57:09 PM,26.097,,,,,,
1282,10/05/19 12:57:09 AM,25.416,,,,,,
1283,10/05/19 02:57:09 AM,24.835,,,,,,
1284,10/05/19 04:57:09 AM,24.448,,,,,,
1285,10/05/19 06:57:09 AM,24.158,,,,,,
1286,10/05/19 08:57:09 AM,24.062,,,,,,
1287,10/05/19 10:57:09 AM,24.158,,,,,,
1288,10/05/19 12:57:09 PM,24.738,,,,,,
1289,10/05/19 02:57:09 PM,24.738,,,,,,
1290,10/05/19 04:57:09 PM,24.448,,,,,,
1291,10/05/19 06:57:09 PM,23.869,,,,,,
1292,10/05/19 08:57:09 PM,23.388,,,,,,
1293,10/05/19 10:57:09 PM,23.196,,,,,,
1294,10/06/19 12:57:09 AM,22.812,,,,,,
1295,10/06/19 02:57:09 AM,22.429,,,,,,
1296,10/06/19 04:57:09 AM,22.333,,,,,,
1297,10/06/19 06:57:09 AM,22.142,,,,,,
1298,10/06/19 08:57:09 AM,22.333,,,,,,
1299,10/06/19 10:57:09 AM,23.966,,,,,,
1300,10/06/19 12:57:09 PM,24.738,,,,,,
1301,10/06/19 02:57:09 PM,25.610,,,,,,
1302,10/06/19 04:57:09 PM,25.513,,,,,,
1303,10/06/19 06:57:09 PM,24.641,,,,,,
1304,10/06/19 08:57:09 PM,23.581,,,,,,
1305,10/06/19 10:57:09 PM,22.812,,,,,,
1306,10/07/19 12:57:09 AM,22.238,,,,,,
1307,10/07/19 02:57:09 AM,21.951,,,,,,
1308,10/07/19 04:57:09 AM,21.664,,,,,,
1309,10/07/19 06:57:09 AM,21.855,,,,,,
1310,10/07/19 08:57:09 AM,22.333,,,,,,
1311,10/07/19 10:57:09 AM,23.581,,,,,,
1312,10/07/19 12:57:09 PM,25.805,,,,,,
1313,10/07/19 02:57:09 PM,26.390,,,,,,
1314,10/07/19 04:57:09 PM,25.902,,,,,,
1315,10/07/19 06:57:09 PM,25.222,,,,,,
1316,10/07/19 08:57:09 PM,24.448,,,,,,
1317,10/07/19 10:57:09 PM,23.869,,,,,,
1318,10/08/19 12:57:09 AM,23.388,,,,,,
1319,10/08/19 02:57:09 AM,23.004,,,,,,
1320,10/08/19 04:57:09 AM,22.717,,,,,,
1321,10/08/19 06:57:09 AM,22.908,,,,,,
1322,10/08/19 08:57:09 AM,23.100,,,,,,
1323,10/08/19 10:57:09 AM,23.677,,,,,,
1324,10/08/19 12:57:09 PM,24.738,,,,,,
1325,10/08/19 02:57:09 PM,24.448,,,,,,
1326,10/08/19 04:57:09 PM,24.158,,,,,,
1327,10/08/19 06:57:09 PM,23.581,,,,,,
1328,10/08/19 08:57:09 PM,23.100,,,,,,
1329,10/08/19 10:57:09 PM,22.717,,,,,,
1330,10/09/19 12:57:09 AM,22.525,,,,,,
1331,10/09/19 02:57:09 AM,22.238,,,,,,
1332,10/09/19 04:57:09 AM,21.951,,,,,,
1333,10/09/19 06:57:09 AM,21.760,,,,,,
1334,10/09/19 08:57:09 AM,21.664,,,,,,
1335,10/09/19 10:57:09 AM,22.621,,,,,,
1336,10/09/19 12:57:09 PM,23.966,,,,,,
1337,10/09/19 02:57:09 PM,24.641,,,,,,
1338,10/09/19 04:57:09 PM,24.448,,,,,,
1339,10/09/19 06:57:09 PM,23.677,,,,,,
1340,10/09/19 08:57:09 PM,23.004,,,,,,
1341,10/09/19 10:57:09 PM,22.621,,,,,,
1342,10/10/19 12:57:09 AM,22.238,,,,,,
1343,10/10/19 02:57:09 AM,22.046,,,,,,
1344,10/10/19 04:57:09 AM,21.760,,,,,,
1345,10/10/19 06:57:09 AM,21.473,,,,,,
1346,10/10/19 08:57:09 AM,21.378,,,,,,
1347,10/10/19 10:57:09 AM,21.855,,,,,,
1348,10/10/19 12:57:09 PM,23.484,,,,,,
1349,10/10/19 02:57:09 PM,23.773,,,,,,
1350,10/10/19 04:57:09 PM,23.388,,,,,,
1351,10/10/19 06:57:09 PM,22.429,,,,,,
1352,10/10/19 08:57:09 PM,21.378,,,,,,
1353,10/10/19 10:57:09 PM,20.710,,,,,,
1354,10/11/19 12:57:09 AM,20.043,,,,,,
1355,10/11/19 02:57:09 AM,19.567,,,,,,
1356,10/11/19 04:57:09 AM,19.092,,,,,,
1357,10/11/19 06:57:09 AM,18.711,,,,,,
1358,10/11/19 08:57:09 AM,18.996,,,,,,
1359,10/11/19 10:57:09 AM,20.901,,,,,,
1360,10/11/19 12:57:09 PM,22.908,,,,,,
1361,10/11/19 02:57:09 PM,24.062,,,,,,
1362,10/11/19 04:57:09 PM,23.484,,,,,,
1363,10/11/19 06:57:09 PM,22.429,,,,,,
1364,10/11/19 08:57:09 PM,21.091,,,,,,
1365,10/11/19 10:57:09 PM,20.234,,,,,,
1366,10/12/19 12:57:09 AM,19.662,,,,,,
1367,10/12/19 02:57:09 AM,19.187,,,,,,
1368,10/12/19 04:57:09 AM,18.711,,,,,,
1369,10/12/19 06:57:09 AM,18.331,,,,,,
1370,10/12/19 08:57:09 AM,18.616,,,,,,
1371,10/12/19 10:57:09 AM,20.710,,,,,,
1372,10/12/19 12:57:09 PM,22.717,,,,,,
1373,10/12/19 02:57:09 PM,23.773,,,,,,
1374,10/12/19 04:57:09 PM,23.292,,,,,,
1375,10/12/19 06:57:09 PM,22.429,,,,,,
1376,10/12/19 08:57:09 PM,21.378,,,,,,
1377,10/12/19 10:57:09 PM,20.615,,,,,,
1378,10/13/19 12:57:09 AM,20.138,,,,,,
1379,10/13/19 02:57:09 AM,19.758,,,,,,
1380,10/13/19 04:57:09 AM,19.472,,,,,,
1381,10/13/19 06:57:09 AM,19.282,,,,,,
1382,10/13/19 08:57:09 AM,19.472,,,,,,
1383,10/13/19 10:57:09 AM,21.855,,,,,,
1384,10/13/19 12:57:09 PM,23.388,,,,,,
1385,10/13/19 02:57:09 PM,24.545,,,,,,
1386,10/13/19 04:57:09 PM,24.255,,,,,,
1387,10/13/19 06:57:09 PM,23.388,,,,,,
1388,10/13/19 08:57:09 PM,22.621,,,,,,
1389,10/13/19 10:57:09 PM,22.429,,,,,,
1390,10/14/19 12:57:09 AM,22.429,,,,,,
1391,10/14/19 02:57:09 AM,22.333,,,,,,
1392,10/14/19 04:57:09 AM,21.760,,,,,,
1393,10/14/19 06:57:09 AM,21.473,,,,,,
1394,10/14/19 08:57:09 AM,21.569,,,,,,
1395,10/14/19 10:57:09 AM,23.004,,,,,,
1396,10/14/19 12:57:09 PM,24.738,,,,,,
1397,10/14/19 02:57:09 PM,24.835,,,,,,
1398,10/14/19 04:57:09 PM,24.641,,,,,,
1399,10/14/19 06:57:09 PM,23.677,,,,,,
1400,10/14/19 08:57:09 PM,22.429,,,,,,
1401,10/14/19 10:57:09 PM,21.569,,,,,,
1402,10/15/19 12:57:09 AM,20.805,,,,,,
1403,10/15/19 02:57:09 AM,20.138,,,,,,
1404,10/15/19 04:57:09 AM,19.662,,,,,,
1405,10/15/19 06:57:09 AM,19.092,,,,,,
1406,10/15/19 08:57:09 AM,19.187,,,,,,
1407,10/15/19 10:57:09 AM,20.805,,,,,,
1408,10/15/19 12:57:09 PM,22.333,,,,,,
1409,10/15/19 02:57:09 PM,23.004,,,,,,
1410,10/15/19 04:57:09 PM,22.908,,,,,,
1411,10/15/19 06:57:09 PM,22.142,,,,,,
1412,10/15/19 08:57:09 PM,21.378,,,,,,
1413,10/15/19 10:57:09 PM,21.091,,,,,,
1414,10/16/19 12:57:09 AM,20.901,,,,,,
1415,10/16/19 02:57:09 AM,20.805,,,,,,
1416,10/16/19 04:57:09 AM,20.710,,,,,,
1417,10/16/19 06:57:09 AM,20.710,,,,,,
1418,10/16/19 08:57:09 AM,20.805,,,,,,
1419,10/16/19 10:57:09 AM,21.473,,,,,,
1420,10/16/19 12:57:09 PM,22.908,,,,,,
1421,10/16/19 02:57:09 PM,23.388,,,,,,
1422,10/16/19 04:57:09 PM,23.677,,,,,,
1423,10/16/19 06:57:09 PM,22.717,,,,,,
1424,10/16/19 08:57:09 PM,21.855,,,,,,
1425,10/16/19 10:57:09 PM,21.473,,,,,,
1426,10/17/19 12:57:09 AM,20.424,,,,,,
1427,10/17/19 02:57:09 AM,19.377,,,,,,
1428,10/17/19 04:57:09 AM,18.521,,,,,,
1429,10/17/19 06:57:09 AM,17.855,,,,,,
1430,10/17/19 08:57:09 AM,17.665,,,,,,
1431,10/17/19 10:57:09 AM,19.472,,,,,,
1432,10/17/19 12:57:09 PM,20.901,,,,,,
1433,10/17/19 02:57:09 PM,21.378,,,,,,
1434,10/17/19 04:57:09 PM,20.615,,,,,,
1435,10/17/19 06:57:09 PM,19.662,,,,,,
1436,10/17/19 08:57:09 PM,18.521,,,,,,
1437,10/17/19 10:57:09 PM,17.760,,,,,,
1438,10/18/19 12:57:09 AM,17.189,,,,,,
1439,10/18/19 02:57:09 AM,16.618,,,,,,
1440,10/18/19 04:57:09 AM,16.141,,,,,,
1441,10/18/19 06:57:09 AM,15.760,,,,,,
1442,10/18/19 08:57:09 AM,15.951,,,,,,
1443,10/18/19 10:57:09 AM,17.855,,,,,,
1444,10/18/19 12:57:09 PM,19.472,,,,,,
1445,10/18/19 02:57:09 PM,20.138,,,,,,
1446,10/18/19 04:57:09 PM,19.567,,,,,,
1447,10/18/19 06:57:09 PM,18.616,,,,,,
1448,10/18/19 08:57:09 PM,17.570,,,,,,
1449,10/18/19 10:57:09 PM,16.999,,,,,,
1450,10/19/19 12:57:09 AM,16.427,,,,,,
1451,10/19/19 02:57:09 AM,16.046,,,,,,
1452,10/19/19 04:57:09 AM,15.760,,,,,,
1453,10/19/19 06:57:09 AM,15.664,,,,,,
1454,10/19/19 08:57:09 AM,15.951,,,,,,
1455,10/19/19 10:57:09 AM,17.665,,,,,,
1456,10/19/19 12:57:09 PM,19.187,,,,,,
1457,10/19/19 02:57:09 PM,19.472,,,,,,
1458,10/19/19 04:57:09 PM,19.567,,,,,,
1459,10/19/19 06:57:09 PM,19.377,,,,,,
1460,10/19/19 08:57:09 PM,19.282,,,,,,
1461,10/19/19 10:57:09 PM,19.377,,,,,,
1462,10/20/19 12:57:09 AM,19.662,,,,,,
1463,10/20/19 02:57:09 AM,20.329,,,,,,
1464,10/20/19 04:57:09 AM,20.805,,,,,,
1465,10/20/19 06:57:09 AM,20.901,,,,,,
1466,10/20/19 08:57:09 AM,20.901,,,,,,
1467,10/20/19 10:57:09 AM,22.046,,,,,,
1468,10/20/19 12:57:09 PM,22.908,,,,,,
1469,10/20/19 02:57:09 PM,22.717,,,,,,
1470,10/20/19 04:57:09 PM,22.046,,,,,,
