"","site","date","prec","date_parsed","month","day","year"
"22607","B1","2016-03-18",0,2016-03-18,3,18,2016
"22608","B1","2016-03-19",1.7,2016-03-19,3,19,2016
"22609","B1","2016-03-20",0.8,2016-03-20,3,20,2016
"22610","B1","2016-03-21",0,2016-03-21,3,21,2016
"22611","B1","2016-03-22",0,2016-03-22,3,22,2016
"22612","B1","2016-03-23",0,2016-03-23,3,23,2016
"22613","B1","2016-03-24",0,2016-03-24,3,24,2016
"22614","B1","2016-03-25",0,2016-03-25,3,25,2016
"22615","B1","2016-03-26",10.4,2016-03-26,3,26,2016
"22616","B1","2016-03-27",6.1,2016-03-27,3,27,2016
"22617","B1","2016-03-28",0,2016-03-28,3,28,2016
"22618","B1","2016-03-29",0,2016-03-29,3,29,2016
"22619","B1","2016-03-30",0,2016-03-30,3,30,2016
"22620","B1","2016-03-31",1.3,2016-03-31,3,31,2016
"22621","B1","2016-04-01",4.1,2016-04-01,4,1,2016
"22622","B1","2016-04-02",3.7,2016-04-02,4,2,2016
"22623","B1","2016-04-03",0,2016-04-03,4,3,2016
"22624","B1","2016-04-04",0,2016-04-04,4,4,2016
"22625","B1","2016-04-05",0,2016-04-05,4,5,2016
"22626","B1","2016-04-06",3.9,2016-04-06,4,6,2016
"22627","B1","2016-04-07",0,2016-04-07,4,7,2016
"22628","B1","2016-04-08",0,2016-04-08,4,8,2016
"22629","B1","2016-04-09",0,2016-04-09,4,9,2016
"22630","B1","2016-04-10",0,2016-04-10,4,10,2016
"22631","B1","2016-04-11",6.2,2016-04-11,4,11,2016
"22632","B1","2016-04-12",9.3,2016-04-12,4,12,2016
"22633","B1","2016-04-13",0,2016-04-13,4,13,2016
"22634","B1","2016-04-14",0,2016-04-14,4,14,2016
"22635","B1","2016-04-15",0,2016-04-15,4,15,2016
"22636","B1","2016-04-16",0,2016-04-16,4,16,2016
"22637","B1","2016-04-17",0,2016-04-17,4,17,2016
"22638","B1","2016-04-18",0,2016-04-18,4,18,2016
"22639","B1","2016-04-19",0,2016-04-19,4,19,2016
"22640","B1","2016-04-20",0,2016-04-20,4,20,2016
"22641","B1","2016-04-21",0,2016-04-21,4,21,2016
"22642","B1","2016-04-22",42.3,2016-04-22,4,22,2016
"22643","B1","2016-04-23",0,2016-04-23,4,23,2016
"22644","B1","2016-04-24",0,2016-04-24,4,24,2016
"22645","B1","2016-04-25",0,2016-04-25,4,25,2016
"22646","B1","2016-04-26",0,2016-04-26,4,26,2016
"22647","B1","2016-04-27",0,2016-04-27,4,27,2016
"22648","B1","2016-04-28",0.7,2016-04-28,4,28,2016
"22649","B1","2016-04-29",0,2016-04-29,4,29,2016
"22650","B1","2016-04-30",0,2016-04-30,4,30,2016
"22651","B1","2016-05-01",22,2016-05-01,5,1,2016
"22652","B1","2016-05-02",14.4,2016-05-02,5,2,2016
"22653","B1","2016-05-03",4,2016-05-03,5,3,2016
"22654","B1","2016-05-04",0,2016-05-04,5,4,2016
"22655","B1","2016-05-05",5.3,2016-05-05,5,5,2016
"22656","B1","2016-05-06",1,2016-05-06,5,6,2016
"22657","B1","2016-05-07",0,2016-05-07,5,7,2016
"22658","B1","2016-05-08",0,2016-05-08,5,8,2016
"22659","B1","2016-05-09",0,2016-05-09,5,9,2016
"22660","B1","2016-05-10",0,2016-05-10,5,10,2016
"22661","B1","2016-05-11",1.4,2016-05-11,5,11,2016
"22662","B1","2016-05-12",2.8,2016-05-12,5,12,2016
"22663","B1","2016-05-13",0,2016-05-13,5,13,2016
"22664","B1","2016-05-14",0,2016-05-14,5,14,2016
"22665","B1","2016-05-15",0,2016-05-15,5,15,2016
"22666","B1","2016-05-16",0,2016-05-16,5,16,2016
"22667","B1","2016-05-17",8,2016-05-17,5,17,2016
"22668","B1","2016-05-18",0.4,2016-05-18,5,18,2016
"22669","B1","2016-05-19",1.4,2016-05-19,5,19,2016
"22670","B1","2016-05-20",8.4,2016-05-20,5,20,2016
"22671","B1","2016-05-21",21.4,2016-05-21,5,21,2016
"22672","B1","2016-05-22",2,2016-05-22,5,22,2016
"22673","B1","2016-05-23",0,2016-05-23,5,23,2016
"22674","B1","2016-05-24",0,2016-05-24,5,24,2016
"22675","B1","2016-05-25",0,2016-05-25,5,25,2016
"22676","B1","2016-05-26",0,2016-05-26,5,26,2016
"22677","B1","2016-05-27",0,2016-05-27,5,27,2016
"22678","B1","2016-05-28",5,2016-05-28,5,28,2016
"22679","B1","2016-05-29",40.6,2016-05-29,5,29,2016
"22680","B1","2016-05-30",7,2016-05-30,5,30,2016
"22681","B1","2016-05-31",0,2016-05-31,5,31,2016
"22682","B1","2016-06-01",0,2016-06-01,6,1,2016
"22683","B1","2016-06-02",0.8,2016-06-02,6,2,2016
"22684","B1","2016-06-03",25.8,2016-06-03,6,3,2016
"22685","B1","2016-06-04",6.3,2016-06-04,6,4,2016
"22686","B1","2016-06-05",20.6,2016-06-05,6,5,2016
"22687","B1","2016-06-06",6.4,2016-06-06,6,6,2016
"22688","B1","2016-06-07",0,2016-06-07,6,7,2016
"22689","B1","2016-06-08",0,2016-06-08,6,8,2016
"22690","B1","2016-06-09",0,2016-06-09,6,9,2016
"22691","B1","2016-06-10",0,2016-06-10,6,10,2016
"22692","B1","2016-06-11",0,2016-06-11,6,11,2016
"22693","B1","2016-06-12",0,2016-06-12,6,12,2016
"22694","B1","2016-06-13",0,2016-06-13,6,13,2016
"22695","B1","2016-06-14",0,2016-06-14,6,14,2016
"22696","B1","2016-06-15",15,2016-06-15,6,15,2016
"22697","B1","2016-06-16",0,2016-06-16,6,16,2016
"22698","B1","2016-06-17",0,2016-06-17,6,17,2016
"22699","B1","2016-06-18",0,2016-06-18,6,18,2016
"22700","B1","2016-06-19",0,2016-06-19,6,19,2016
"22701","B1","2016-06-20",0,2016-06-20,6,20,2016
"22702","B1","2016-06-21",0,2016-06-21,6,21,2016
"22703","B1","2016-06-22",0,2016-06-22,6,22,2016
"22704","B1","2016-06-23",1.4,2016-06-23,6,23,2016
"22705","B1","2016-06-24",6.6,2016-06-24,6,24,2016
"22706","B1","2016-06-25",0,2016-06-25,6,25,2016
"22707","B1","2016-06-26",0,2016-06-26,6,26,2016
"22708","B1","2016-06-27",0,2016-06-27,6,27,2016
"22709","B1","2016-06-28",50.8,2016-06-28,6,28,2016
"22710","B1","2016-06-29",0,2016-06-29,6,29,2016
"22711","B1","2016-06-30",0.6,2016-06-30,6,30,2016
"22712","B1","2016-07-01",0,2016-07-01,7,1,2016
"22713","B1","2016-07-02",16.2,2016-07-02,7,2,2016
"22714","B1","2016-07-03",12,2016-07-03,7,3,2016
"22715","B1","2016-07-04",18.7,2016-07-04,7,4,2016
"22716","B1","2016-07-05",0.8,2016-07-05,7,5,2016
"22717","B1","2016-07-06",0.3,2016-07-06,7,6,2016
"22718","B1","2016-07-07",3.7,2016-07-07,7,7,2016
"22719","B1","2016-07-08",7.1,2016-07-08,7,8,2016
"22720","B1","2016-07-09",0,2016-07-09,7,9,2016
"22721","B1","2016-07-10",0,2016-07-10,7,10,2016
"22722","B1","2016-07-11",48.2,2016-07-11,7,11,2016
"22723","B1","2016-07-12",1.9,2016-07-12,7,12,2016
"22724","B1","2016-07-13",0.4,2016-07-13,7,13,2016
"22725","B1","2016-07-14",0,2016-07-14,7,14,2016
"22726","B1","2016-07-15",17.2,2016-07-15,7,15,2016
"22727","B1","2016-07-16",36.4,2016-07-16,7,16,2016
"22728","B1","2016-07-17",3.5,2016-07-17,7,17,2016
"22729","B1","2016-07-18",0,2016-07-18,7,18,2016
"22730","B1","2016-07-19",4,2016-07-19,7,19,2016
"22731","B1","2016-07-20",0,2016-07-20,7,20,2016
"22732","B1","2016-07-21",0,2016-07-21,7,21,2016
"22733","B1","2016-07-22",8.1,2016-07-22,7,22,2016
"22734","B1","2016-07-23",0,2016-07-23,7,23,2016
"22735","B1","2016-07-24",0,2016-07-24,7,24,2016
"22736","B1","2016-07-25",0,2016-07-25,7,25,2016
"22737","B1","2016-07-26",0,2016-07-26,7,26,2016
"22738","B1","2016-07-27",0,2016-07-27,7,27,2016
"22739","B1","2016-07-28",0,2016-07-28,7,28,2016
"22740","B1","2016-07-29",0,2016-07-29,7,29,2016
"22741","B1","2016-07-30",1,2016-07-30,7,30,2016
"22742","B1","2016-07-31",8.2,2016-07-31,7,31,2016
"22743","B1","2016-08-01",11.5,2016-08-01,8,1,2016
"22744","B1","2016-08-02",2.7,2016-08-02,8,2,2016
"22745","B1","2016-08-03",1.1,2016-08-03,8,3,2016
"22746","B1","2016-08-04",6.3,2016-08-04,8,4,2016
"22747","B1","2016-08-05",8.3,2016-08-05,8,5,2016
"22748","B1","2016-08-06",0.4,2016-08-06,8,6,2016
"22749","B1","2016-08-07",37,2016-08-07,8,7,2016
"22750","B1","2016-08-08",0,2016-08-08,8,8,2016
"22751","B1","2016-08-09",0,2016-08-09,8,9,2016
"22752","B1","2016-08-10",3.3,2016-08-10,8,10,2016
"22753","B1","2016-08-11",0,2016-08-11,8,11,2016
"22754","B1","2016-08-12",0,2016-08-12,8,12,2016
"22755","B1","2016-08-13",0,2016-08-13,8,13,2016
"22756","B1","2016-08-14",0,2016-08-14,8,14,2016
"22757","B1","2016-08-15",0,2016-08-15,8,15,2016
"22758","B1","2016-08-16",0,2016-08-16,8,16,2016
"22759","B1","2016-08-17",3.3,2016-08-17,8,17,2016
"22760","B1","2016-08-18",0,2016-08-18,8,18,2016
"22761","B1","2016-08-19",19.9,2016-08-19,8,19,2016
"22762","B1","2016-08-20",0,2016-08-20,8,20,2016
"22763","B1","2016-08-21",1.7,2016-08-21,8,21,2016
"22764","B1","2016-08-22",0,2016-08-22,8,22,2016
"22765","B1","2016-08-23",0,2016-08-23,8,23,2016
"22766","B1","2016-08-24",0,2016-08-24,8,24,2016
"22767","B1","2016-08-25",0,2016-08-25,8,25,2016
"22768","B1","2016-08-26",0,2016-08-26,8,26,2016
"22769","B1","2016-08-27",29,2016-08-27,8,27,2016
"22770","B1","2016-08-28",0,2016-08-28,8,28,2016
"22771","B1","2016-08-29",0,2016-08-29,8,29,2016
"22772","B1","2016-08-30",0,2016-08-30,8,30,2016
"22773","B1","2016-08-31",0,2016-08-31,8,31,2016
"22774","B1","2016-09-01",10.6,2016-09-01,9,1,2016
"22775","B1","2016-09-02",71.1,2016-09-02,9,2,2016
"22776","B1","2016-09-03",0,2016-09-03,9,3,2016
"22777","B1","2016-09-04",0,2016-09-04,9,4,2016
"22778","B1","2016-09-05",0,2016-09-05,9,5,2016
"22779","B1","2016-09-06",0,2016-09-06,9,6,2016
"22780","B1","2016-09-07",0,2016-09-07,9,7,2016
"22781","B1","2016-09-08",0,2016-09-08,9,8,2016
"22782","B1","2016-09-09",0,2016-09-09,9,9,2016
"22783","B1","2016-09-10",0,2016-09-10,9,10,2016
"22784","B1","2016-09-11",0,2016-09-11,9,11,2016
"22785","B1","2016-09-12",0,2016-09-12,9,12,2016
"22786","B1","2016-09-13",0,2016-09-13,9,13,2016
"22787","B1","2016-09-14",0,2016-09-14,9,14,2016
"22788","B1","2016-09-15",0,2016-09-15,9,15,2016
"22789","B1","2016-09-16",0,2016-09-16,9,16,2016
"22790","B1","2016-09-17",0,2016-09-17,9,17,2016
"22791","B1","2016-09-18",3.7,2016-09-18,9,18,2016
"22792","B1","2016-09-19",19.6,2016-09-19,9,19,2016
"22793","B1","2016-09-20",41.8,2016-09-20,9,20,2016
"22794","B1","2016-09-21",10.6,2016-09-21,9,21,2016
"22795","B1","2016-09-22",39.3,2016-09-22,9,22,2016
"22796","B1","2016-09-23",0,2016-09-23,9,23,2016
"22797","B1","2016-09-24",0,2016-09-24,9,24,2016
"22798","B1","2016-09-25",0,2016-09-25,9,25,2016
"22799","B1","2016-09-26",0,2016-09-26,9,26,2016
"22800","B1","2016-09-27",11.3,2016-09-27,9,27,2016
"22801","B1","2016-09-28",198.8,2016-09-28,9,28,2016
"22802","B1","2016-09-29",2.3,2016-09-29,9,29,2016
"22803","B1","2016-09-30",0,2016-09-30,9,30,2016
"22804","B1","2016-10-01",0,2016-10-01,10,1,2016
"22805","B1","2016-10-02",0,2016-10-02,10,2,2016
"22806","B1","2016-10-03",0,2016-10-03,10,3,2016
"22807","B1","2016-10-04",0,2016-10-04,10,4,2016
"22808","B1","2016-10-05",0,2016-10-05,10,5,2016
"22809","B1","2016-10-06",1.2,2016-10-06,10,6,2016
"22810","B1","2016-10-07",40.3,2016-10-07,10,7,2016
"22811","B1","2016-10-08",156.6,2016-10-08,10,8,2016
"22812","B1","2016-10-09",0,2016-10-09,10,9,2016
"22813","B1","2016-10-10",0,2016-10-10,10,10,2016
"22814","B1","2016-10-11",0,2016-10-11,10,11,2016
"22815","B1","2016-10-12",0,2016-10-12,10,12,2016
"22816","B1","2016-10-13",0,2016-10-13,10,13,2016
"22817","B1","2016-10-14",0,2016-10-14,10,14,2016
"22818","B1","2016-10-15",0,2016-10-15,10,15,2016
"22819","B1","2016-10-16",0,2016-10-16,10,16,2016
"22820","B1","2016-10-17",0,2016-10-17,10,17,2016
"22821","B1","2016-10-18",0,2016-10-18,10,18,2016
"22822","B1","2016-10-19",0,2016-10-19,10,19,2016
"22823","B1","2016-10-20",0,2016-10-20,10,20,2016
"22824","B1","2016-10-21",0,2016-10-21,10,21,2016
"22825","B1","2016-10-22",0,2016-10-22,10,22,2016
"22826","B1","2016-10-23",0,2016-10-23,10,23,2016
"22827","B1","2016-10-24",0,2016-10-24,10,24,2016
"22828","B1","2016-10-25",0,2016-10-25,10,25,2016
"22829","B1","2016-10-26",0,2016-10-26,10,26,2016
"22830","B1","2016-10-27",0,2016-10-27,10,27,2016
"22831","B1","2016-10-28",0,2016-10-28,10,28,2016
"22832","B1","2016-10-29",0,2016-10-29,10,29,2016
"22833","B1","2016-10-30",0,2016-10-30,10,30,2016
"22834","B1","2016-10-31",0,2016-10-31,10,31,2016
"22835","B1","2016-11-01",0,2016-11-01,11,1,2016
"22836","B1","2016-11-02",0,2016-11-02,11,2,2016
"22837","B1","2016-11-03",2.2,2016-11-03,11,3,2016
"22838","B1","2016-11-04",0,2016-11-04,11,4,2016
"22839","B1","2016-11-05",0,2016-11-05,11,5,2016
"22840","B1","2016-11-06",0,2016-11-06,11,6,2016
"22841","B1","2016-11-07",0,2016-11-07,11,7,2016
"22842","B1","2016-11-08",0,2016-11-08,11,8,2016
"22843","B1","2016-11-09",0,2016-11-09,11,9,2016
"22844","B1","2016-11-10",0,2016-11-10,11,10,2016
"22845","B1","2016-11-11",0,2016-11-11,11,11,2016
"22846","B1","2016-11-12",0,2016-11-12,11,12,2016
"22847","B1","2016-11-13",15.5,2016-11-13,11,13,2016
"22848","B1","2016-11-14",0,2016-11-14,11,14,2016
"22849","B1","2016-11-15",0,2016-11-15,11,15,2016
"22850","B1","2016-11-16",0,2016-11-16,11,16,2016
"22851","B1","2016-11-17",0,2016-11-17,11,17,2016
"22852","B1","2016-11-18",0,2016-11-18,11,18,2016
"22853","B1","2016-11-19",0,2016-11-19,11,19,2016
"22854","B1","2016-11-20",0,2016-11-20,11,20,2016
"22855","B1","2016-11-21",0,2016-11-21,11,21,2016
"22856","B1","2016-11-22",0,2016-11-22,11,22,2016
"22857","B1","2016-11-23",0.6,2016-11-23,11,23,2016
"22858","B1","2016-11-24",0,2016-11-24,11,24,2016
"22859","B1","2016-11-25",0,2016-11-25,11,25,2016
"22860","B1","2016-11-26",0,2016-11-26,11,26,2016
"22861","B1","2016-11-27",0,2016-11-27,11,27,2016
"22862","B1","2016-11-28",0,2016-11-28,11,28,2016
"22863","B1","2016-11-29",2.4,2016-11-29,11,29,2016
"22864","B1","2016-11-30",5.9,2016-11-30,11,30,2016
"22865","B1","2016-12-01",0,2016-12-01,12,1,2016
"22866","B1","2016-12-02",0,2016-12-02,12,2,2016
"22867","B1","2016-12-03",1.7,2016-12-03,12,3,2016
"22868","B1","2016-12-04",23.6,2016-12-04,12,4,2016
"22869","B1","2016-12-05",3,2016-12-05,12,5,2016
"22870","B1","2016-12-06",4.5,2016-12-06,12,6,2016
"22871","B1","2016-12-07",0,2016-12-07,12,7,2016
"22872","B1","2016-12-08",0,2016-12-08,12,8,2016
"22873","B1","2016-12-09",0,2016-12-09,12,9,2016
"22874","B1","2016-12-10",0,2016-12-10,12,10,2016
"22875","B1","2016-12-11",0,2016-12-11,12,11,2016
"22876","B1","2016-12-12",3.2,2016-12-12,12,12,2016
"22877","B1","2016-12-13",0.7,2016-12-13,12,13,2016
"22878","B1","2016-12-14",0,2016-12-14,12,14,2016
"22879","B1","2016-12-15",0,2016-12-15,12,15,2016
"22880","B1","2016-12-16",0,2016-12-16,12,16,2016
"22881","B1","2016-12-17",0,2016-12-17,12,17,2016
"22882","B1","2016-12-18",15.5,2016-12-18,12,18,2016
"22883","B1","2016-12-19",4.8,2016-12-19,12,19,2016
"22884","B1","2016-12-20",0,2016-12-20,12,20,2016
"22885","B1","2016-12-21",0,2016-12-21,12,21,2016
"22886","B1","2016-12-22",0,2016-12-22,12,22,2016
"22887","B1","2016-12-23",0,2016-12-23,12,23,2016
"22888","B1","2016-12-24",0,2016-12-24,12,24,2016
"22889","B1","2016-12-25",0,2016-12-25,12,25,2016
"22890","B1","2016-12-26",1.4,2016-12-26,12,26,2016
"22891","B1","2016-12-27",0,2016-12-27,12,27,2016
"22892","B1","2016-12-28",16.8,2016-12-28,12,28,2016
"22893","B1","2016-12-29",0.7,2016-12-29,12,29,2016
"22894","B1","2016-12-30",0,2016-12-30,12,30,2016
"22895","B1","2016-12-31",0.3,2016-12-31,12,31,2016
"22896","B1","2017-01-01",21.3,2017-01-01,1,1,2017
"22897","B1","2017-01-02",22.9,2017-01-02,1,2,2017
"22898","B1","2017-01-03",0,2017-01-03,1,3,2017
"22899","B1","2017-01-04",0,2017-01-04,1,4,2017
"22900","B1","2017-01-05",0,2017-01-05,1,5,2017
"22901","B1","2017-01-06",32.7,2017-01-06,1,6,2017
"22902","B1","2017-01-07",0,2017-01-07,1,7,2017
"22903","B1","2017-01-08",0,2017-01-08,1,8,2017
"22904","B1","2017-01-09",0,2017-01-09,1,9,2017
"22905","B1","2017-01-10",0,2017-01-10,1,10,2017
"22906","B1","2017-01-11",0.3,2017-01-11,1,11,2017
"22907","B1","2017-01-12",0,2017-01-12,1,12,2017
"22908","B1","2017-01-13",0,2017-01-13,1,13,2017
"22909","B1","2017-01-14",0,2017-01-14,1,14,2017
"22910","B1","2017-01-15",0,2017-01-15,1,15,2017
"22911","B1","2017-01-16",0,2017-01-16,1,16,2017
"22912","B1","2017-01-17",0,2017-01-17,1,17,2017
"22913","B1","2017-01-18",0,2017-01-18,1,18,2017
"22914","B1","2017-01-19",0,2017-01-19,1,19,2017
"22915","B1","2017-01-20",0.8,2017-01-20,1,20,2017
"22916","B1","2017-01-21",7.1,2017-01-21,1,21,2017
"22917","B1","2017-01-22",7.6,2017-01-22,1,22,2017
"22918","B1","2017-01-23",0,2017-01-23,1,23,2017
"22919","B1","2017-01-24",0,2017-01-24,1,24,2017
"22920","B1","2017-01-25",0,2017-01-25,1,25,2017
"22921","B1","2017-01-26",0.6,2017-01-26,1,26,2017
"22922","B1","2017-01-27",0,2017-01-27,1,27,2017
"22923","B1","2017-01-28",0,2017-01-28,1,28,2017
"22924","B1","2017-01-29",0,2017-01-29,1,29,2017
"22925","B1","2017-01-30",0,2017-01-30,1,30,2017
"22926","B1","2017-01-31",0,2017-01-31,1,31,2017
"22927","B1","2017-02-01",0,2017-02-01,2,1,2017
"22928","B1","2017-02-02",0.5,2017-02-02,2,2,2017
"22929","B1","2017-02-03",0,2017-02-03,2,3,2017
"22930","B1","2017-02-04",0,2017-02-04,2,4,2017
"22931","B1","2017-02-05",0,2017-02-05,2,5,2017
"22932","B1","2017-02-06",0,2017-02-06,2,6,2017
"22933","B1","2017-02-07",2,2017-02-07,2,7,2017
"22934","B1","2017-02-08",2.7,2017-02-08,2,8,2017
"22935","B1","2017-02-09",0,2017-02-09,2,9,2017
"22936","B1","2017-02-10",0,2017-02-10,2,10,2017
"22937","B1","2017-02-11",0,2017-02-11,2,11,2017
"22938","B1","2017-02-12",0,2017-02-12,2,12,2017
"22939","B1","2017-02-13",0,2017-02-13,2,13,2017
"22940","B1","2017-02-14",0,2017-02-14,2,14,2017
"22941","B1","2017-02-15",14.5,2017-02-15,2,15,2017
"22942","B1","2017-02-16",0,2017-02-16,2,16,2017
"22943","B1","2017-02-17",0,2017-02-17,2,17,2017
"22944","B1","2017-02-18",0,2017-02-18,2,18,2017
"22945","B1","2017-02-19",0,2017-02-19,2,19,2017
"22946","B1","2017-02-20",0,2017-02-20,2,20,2017
"22947","B1","2017-02-21",0,2017-02-21,2,21,2017
"22948","B1","2017-02-22",0,2017-02-22,2,22,2017
"22949","B1","2017-02-23",0,2017-02-23,2,23,2017
"22950","B1","2017-02-24",0,2017-02-24,2,24,2017
"22951","B1","2017-02-25",0,2017-02-25,2,25,2017
"22952","B1","2017-02-26",0,2017-02-26,2,26,2017
"22953","B1","2017-02-27",0,2017-02-27,2,27,2017
"22954","B1","2017-02-28",0,2017-02-28,2,28,2017
"22955","B1","2017-03-01",13.6,2017-03-01,3,1,2017
"22956","B1","2017-03-02",0,2017-03-02,3,2,2017
"22957","B1","2017-03-03",0,2017-03-03,3,3,2017
"22958","B1","2017-03-04",0,2017-03-04,3,4,2017
"22959","B1","2017-03-05",0,2017-03-05,3,5,2017
"22960","B1","2017-03-06",0,2017-03-06,3,6,2017
"22961","B1","2017-03-07",0.5,2017-03-07,3,7,2017
"22962","B1","2017-03-08",0.3,2017-03-08,3,8,2017
"22963","B1","2017-03-09",0,2017-03-09,3,9,2017
"22964","B1","2017-03-10",1.9,2017-03-10,3,10,2017
"22965","B1","2017-03-11",1.3,2017-03-11,3,11,2017
"22966","B1","2017-03-12",2.3,2017-03-12,3,12,2017
"22967","B1","2017-03-13",16.9,2017-03-13,3,13,2017
"22968","B1","2017-03-14",0.4,2017-03-14,3,14,2017
"22969","B1","2017-03-15",0,2017-03-15,3,15,2017
"22970","B1","2017-03-16",0,2017-03-16,3,16,2017
"22971","B1","2017-03-17",2,2017-03-17,3,17,2017
"22972","B1","2017-03-18",2.7,2017-03-18,3,18,2017
"22973","B1","2017-03-19",0,2017-03-19,3,19,2017
"22974","B1","2017-03-20",0,2017-03-20,3,20,2017
"22975","B1","2017-03-21",6.4,2017-03-21,3,21,2017
"22976","B1","2017-03-22",0,2017-03-22,3,22,2017
"22977","B1","2017-03-23",0,2017-03-23,3,23,2017
"22978","B1","2017-03-24",0,2017-03-24,3,24,2017
"22979","B1","2017-03-25",0,2017-03-25,3,25,2017
"22980","B1","2017-03-26",0,2017-03-26,3,26,2017
"22981","B1","2017-03-27",1.6,2017-03-27,3,27,2017
"22982","B1","2017-03-28",0,2017-03-28,3,28,2017
"22983","B1","2017-03-29",0,2017-03-29,3,29,2017
"22984","B1","2017-03-30",20.4,2017-03-30,3,30,2017
"22985","B1","2017-03-31",6.3,2017-03-31,3,31,2017
"22986","B1","2017-04-01",0,2017-04-01,4,1,2017
"22987","B1","2017-04-02",0,2017-04-02,4,2,2017
"22988","B1","2017-04-03",19.4,2017-04-03,4,3,2017
"22989","B1","2017-04-04",0,2017-04-04,4,4,2017
"22990","B1","2017-04-05",16.1,2017-04-05,4,5,2017
"22991","B1","2017-04-06",0,2017-04-06,4,6,2017
"22992","B1","2017-04-07",0,2017-04-07,4,7,2017
"22993","B1","2017-04-08",0,2017-04-08,4,8,2017
"22994","B1","2017-04-09",0,2017-04-09,4,9,2017
"22995","B1","2017-04-10",0,2017-04-10,4,10,2017
"22996","B1","2017-04-11",0,2017-04-11,4,11,2017
"22997","B1","2017-04-12",0,2017-04-12,4,12,2017
"22998","B1","2017-04-13",0,2017-04-13,4,13,2017
"22999","B1","2017-04-14",0,2017-04-14,4,14,2017
"23000","B1","2017-04-15",0,2017-04-15,4,15,2017
"23001","B1","2017-04-16",0,2017-04-16,4,16,2017
"23002","B1","2017-04-17",1.8,2017-04-17,4,17,2017
"23003","B1","2017-04-18",0,2017-04-18,4,18,2017
"23004","B1","2017-04-19",0,2017-04-19,4,19,2017
"23005","B1","2017-04-20",0,2017-04-20,4,20,2017
"23006","B1","2017-04-21",0,2017-04-21,4,21,2017
"23007","B1","2017-04-22",0.9,2017-04-22,4,22,2017
"23008","B1","2017-04-23",17.1,2017-04-23,4,23,2017
"23009","B1","2017-04-24",58.5,2017-04-24,4,24,2017
"23010","B1","2017-04-25",4.4,2017-04-25,4,25,2017
"23011","B1","2017-04-26",0,2017-04-26,4,26,2017
"23012","B1","2017-04-27",0,2017-04-27,4,27,2017
"23013","B1","2017-04-28",0,2017-04-28,4,28,2017
"23014","B1","2017-04-29",0,2017-04-29,4,29,2017
"23015","B1","2017-04-30",0,2017-04-30,4,30,2017
"23016","B1","2017-05-01",8.7,2017-05-01,5,1,2017
"23017","B1","2017-05-02",0,2017-05-02,5,2,2017
"23018","B1","2017-05-03",0,2017-05-03,5,3,2017
"23019","B1","2017-05-04",10,2017-05-04,5,4,2017
"23020","B1","2017-05-05",0,2017-05-05,5,5,2017
"23021","B1","2017-05-06",0.7,2017-05-06,5,6,2017
"23022","B1","2017-05-07",0,2017-05-07,5,7,2017
"23023","B1","2017-05-08",0,2017-05-08,5,8,2017
"23024","B1","2017-05-09",1.8,2017-05-09,5,9,2017
"23025","B1","2017-05-10",0,2017-05-10,5,10,2017
"23026","B1","2017-05-11",0,2017-05-11,5,11,2017
"23027","B1","2017-05-12",9.1,2017-05-12,5,12,2017
"23028","B1","2017-05-13",0,2017-05-13,5,13,2017
"23029","B1","2017-05-14",0,2017-05-14,5,14,2017
"23030","B1","2017-05-15",0,2017-05-15,5,15,2017
"23031","B1","2017-05-16",0,2017-05-16,5,16,2017
"23032","B1","2017-05-17",0,2017-05-17,5,17,2017
"23033","B1","2017-05-18",0,2017-05-18,5,18,2017
"23034","B1","2017-05-19",0,2017-05-19,5,19,2017
"23035","B1","2017-05-20",0,2017-05-20,5,20,2017
"23036","B1","2017-05-21",19,2017-05-21,5,21,2017
"23037","B1","2017-05-22",57.4,2017-05-22,5,22,2017
"23038","B1","2017-05-23",29.9,2017-05-23,5,23,2017
"23039","B1","2017-05-24",22,2017-05-24,5,24,2017
"23040","B1","2017-05-25",0,2017-05-25,5,25,2017
"23041","B1","2017-05-26",0,2017-05-26,5,26,2017
"23042","B1","2017-05-27",0,2017-05-27,5,27,2017
"23043","B1","2017-05-28",0,2017-05-28,5,28,2017
"23044","B1","2017-05-29",6.7,2017-05-29,5,29,2017
"23045","B1","2017-05-30",0,2017-05-30,5,30,2017
"23046","B1","2017-05-31",13.6,2017-05-31,5,31,2017
"23047","B1","2017-06-01",0,2017-06-01,6,1,2017
"23048","B1","2017-06-02",0,2017-06-02,6,2,2017
"23049","B1","2017-06-03",0,2017-06-03,6,3,2017
"23050","B1","2017-06-04",0,2017-06-04,6,4,2017
"23051","B1","2017-06-05",2.7,2017-06-05,6,5,2017
"23052","B1","2017-06-06",0,2017-06-06,6,6,2017
"23053","B1","2017-06-07",0,2017-06-07,6,7,2017
"23054","B1","2017-06-08",0,2017-06-08,6,8,2017
"23055","B1","2017-06-09",0,2017-06-09,6,9,2017
"23056","B1","2017-06-10",0,2017-06-10,6,10,2017
"23057","B1","2017-06-11",0,2017-06-11,6,11,2017
"23058","B1","2017-06-12",0,2017-06-12,6,12,2017
"23059","B1","2017-06-13",0,2017-06-13,6,13,2017
"23060","B1","2017-06-14",0.8,2017-06-14,6,14,2017
"23061","B1","2017-06-15",0,2017-06-15,6,15,2017
"23062","B1","2017-06-16",0.5,2017-06-16,6,16,2017
"23063","B1","2017-06-17",5.3,2017-06-17,6,17,2017
