"Plot Title: 20376492"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376492, SEN S/N: 20376492)","Good Battery (LGR S/N: 20376492)","Coupler Detached (LGR S/N: 20376492)","Coupler Attached (LGR S/N: 20376492)","Host Connected (LGR S/N: 20376492)","Stopped (LGR S/N: 20376492)","End Of File (LGR S/N: 20376492)"
414,07/17/21 06:30:12 AM,23.677,,,,,,
415,07/17/21 08:30:12 AM,23.677,,,,,,
416,07/17/21 10:30:12 AM,24.351,,,,,,
417,07/17/21 12:30:12 PM,25.319,,,,,,
418,07/17/21 02:30:12 PM,26.683,,,,,,
419,07/17/21 04:30:12 PM,26.390,,,,,,
420,07/17/21 06:30:12 PM,26.390,,,,,,
421,07/17/21 08:30:12 PM,25.610,,,,,,
422,07/17/21 10:30:12 PM,24.835,,,,,,
423,07/18/21 12:30:12 AM,24.448,,,,,,
424,07/18/21 02:30:12 AM,24.062,,,,,,
425,07/18/21 04:30:12 AM,23.773,,,,,,
426,07/18/21 06:30:12 AM,23.677,,,,,,
427,07/18/21 08:30:12 AM,23.869,,,,,,
428,07/18/21 10:30:12 AM,24.641,,,,,,
429,07/18/21 12:30:12 PM,25.513,,,,,,
430,07/18/21 02:30:12 PM,25.902,,,,,,
431,07/18/21 04:30:12 PM,26.879,,,,,,
432,07/18/21 06:30:12 PM,26.195,,,,,,
433,07/18/21 08:30:12 PM,24.738,,,,,,
434,07/18/21 10:30:12 PM,24.255,,,,,,
435,07/19/21 12:30:12 AM,23.966,,,,,,
436,07/19/21 02:30:12 AM,23.773,,,,,,
437,07/19/21 04:30:12 AM,23.581,,,,,,
438,07/19/21 06:30:12 AM,23.388,,,,,,
439,07/19/21 08:30:12 AM,23.484,,,,,,
440,07/19/21 10:30:12 AM,23.869,,,,,,
441,07/19/21 12:30:12 PM,23.966,,,,,,
442,07/19/21 02:30:12 PM,24.448,,,,,,
443,07/19/21 04:30:12 PM,24.545,,,,,,
444,07/19/21 06:30:12 PM,24.351,,,,,,
445,07/19/21 08:30:12 PM,23.966,,,,,,
446,07/19/21 10:30:12 PM,23.677,,,,,,
447,07/20/21 12:30:12 AM,23.388,,,,,,
448,07/20/21 02:30:12 AM,23.100,,,,,,
449,07/20/21 04:30:12 AM,22.812,,,,,,
450,07/20/21 06:30:12 AM,22.525,,,,,,
451,07/20/21 08:30:12 AM,22.525,,,,,,
452,07/20/21 10:30:12 AM,23.100,,,,,,
453,07/20/21 12:30:12 PM,24.255,,,,,,
454,07/20/21 02:30:12 PM,25.610,,,,,,
455,07/20/21 04:30:12 PM,25.708,,,,,,
456,07/20/21 06:30:12 PM,25.125,,,,,,
457,07/20/21 08:30:12 PM,24.448,,,,,,
458,07/20/21 10:30:12 PM,23.869,,,,,,
459,07/21/21 12:30:12 AM,23.581,,,,,,
460,07/21/21 02:30:12 AM,23.388,,,,,,
461,07/21/21 04:30:12 AM,23.196,,,,,,
462,07/21/21 06:30:12 AM,23.004,,,,,,
463,07/21/21 08:30:12 AM,23.196,,,,,,
464,07/21/21 10:30:12 AM,23.773,,,,,,
465,07/21/21 12:30:12 PM,24.545,,,,,,
466,07/21/21 02:30:12 PM,27.961,,,,,,
467,07/21/21 04:30:12 PM,27.075,,,,,,
468,07/21/21 06:30:12 PM,26.390,,,,,,
469,07/21/21 08:30:12 PM,25.319,,,,,,
470,07/21/21 10:30:12 PM,24.545,,,,,,
471,07/22/21 12:30:12 AM,24.062,,,,,,
472,07/22/21 02:30:12 AM,23.677,,,,,,
473,07/22/21 04:30:12 AM,23.388,,,,,,
474,07/22/21 06:30:12 AM,23.004,,,,,,
475,07/22/21 08:30:12 AM,23.004,,,,,,
476,07/22/21 10:30:12 AM,23.677,,,,,,
477,07/22/21 12:30:12 PM,24.641,,,,,,
478,07/22/21 02:30:12 PM,27.862,,,,,,
479,07/22/21 04:30:12 PM,27.075,,,,,,
480,07/22/21 06:30:12 PM,26.195,,,,,,
481,07/22/21 08:30:12 PM,25.319,,,,,,
482,07/22/21 10:30:12 PM,24.545,,,,,,
483,07/23/21 12:30:12 AM,23.966,,,,,,
484,07/23/21 02:30:12 AM,23.484,,,,,,
485,07/23/21 04:30:12 AM,23.100,,,,,,
