"Plot Title: 20572137"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20572137, SEN S/N: 20572137)","Coupler Detached (LGR S/N: 20572137)","Bad Battery (LGR S/N: 20572137)","End Of File (LGR S/N: 20572137)"
1,06/13/21 07:41:15 PM,23.484,,,
2,06/13/21 07:41:22 PM,,Logged,,
3,06/13/21 09:41:15 PM,21.951,,,
4,06/13/21 11:41:15 PM,22.046,,,
5,06/14/21 01:41:15 AM,21.855,,,
6,06/14/21 03:41:15 AM,21.569,,,
7,06/14/21 05:41:15 AM,22.238,,,
8,06/14/21 07:41:15 AM,24.062,,,
9,06/14/21 09:41:15 AM,32.807,,,
10,06/14/21 11:41:15 AM,36.728,,,
11,06/14/21 01:41:15 PM,34.058,,,
12,06/14/21 03:41:15 PM,31.268,,,
13,06/14/21 05:41:15 PM,28.258,,,
14,06/14/21 07:41:15 PM,26.781,,,
15,06/14/21 09:41:15 PM,25.416,,,
16,06/14/21 11:41:15 PM,24.641,,,
17,06/15/21 01:41:15 AM,23.966,,,
18,06/15/21 03:41:15 AM,23.484,,,
19,06/15/21 05:41:15 AM,23.100,,,
20,06/15/21 07:41:15 AM,23.196,,,
21,06/15/21 09:41:15 AM,24.255,,,
22,06/15/21 11:41:15 AM,28.853,,,
23,06/15/21 01:41:15 PM,31.268,,,
24,06/15/21 03:41:15 PM,28.853,,,
25,06/15/21 05:41:15 PM,26.000,,,
26,06/15/21 07:41:15 PM,25.708,,,
27,06/15/21 09:41:15 PM,24.351,,,
28,06/15/21 11:41:15 PM,23.677,,,
29,06/16/21 01:41:15 AM,22.812,,,
30,06/16/21 03:41:15 AM,22.142,,,
31,06/16/21 05:41:15 AM,21.569,,,
32,06/16/21 07:41:15 AM,21.855,,,
33,06/16/21 09:41:15 AM,23.388,,,
34,06/16/21 11:41:15 AM,28.754,,,
35,06/16/21 01:41:15 PM,31.370,,,
36,06/16/21 03:41:15 PM,30.862,,,
37,06/16/21 05:41:15 PM,28.754,,,
38,06/16/21 07:41:15 PM,26.781,,,
39,06/16/21 09:41:15 PM,24.835,,,
40,06/16/21 11:41:15 PM,23.484,,,
41,06/17/21 01:41:15 AM,22.525,,,
42,06/17/21 03:41:15 AM,21.855,,,
43,06/17/21 05:41:15 AM,21.187,,,
44,06/17/21 07:41:15 AM,21.569,,,
45,06/17/21 09:41:15 AM,22.812,,,
46,06/17/21 11:41:15 AM,28.555,,,
47,06/17/21 01:41:15 PM,31.574,,,
48,06/17/21 03:41:15 PM,31.676,,,
49,06/17/21 05:41:15 PM,29.053,,,
50,06/17/21 07:41:15 PM,26.195,,,
51,06/17/21 09:41:15 PM,23.773,,,
52,06/17/21 11:41:15 PM,22.333,,,
53,06/18/21 01:41:15 AM,21.378,,,
54,06/18/21 03:41:15 AM,20.805,,,
55,06/18/21 05:41:15 AM,20.329,,,
56,06/18/21 07:41:15 AM,20.615,,,
57,06/18/21 09:41:15 AM,22.429,,,
58,06/18/21 11:41:15 AM,28.456,,,
59,06/18/21 01:41:15 PM,30.054,,,
60,06/18/21 03:41:15 PM,28.754,,,
61,06/18/21 05:41:15 PM,28.060,,,
62,06/18/21 07:41:15 PM,25.902,,,
63,06/18/21 09:41:15 PM,23.966,,,
64,06/18/21 11:41:15 PM,23.196,,,
65,06/19/21 01:41:15 AM,22.812,,,
66,06/19/21 03:41:15 AM,22.142,,,
67,06/19/21 05:41:15 AM,21.760,,,
68,06/19/21 07:41:15 AM,22.429,,,
69,06/19/21 09:41:15 AM,24.448,,,
70,06/19/21 11:41:15 AM,29.152,,,
71,06/19/21 01:41:15 PM,31.778,,,
72,06/19/21 03:41:15 PM,31.676,,,
73,06/19/21 05:41:15 PM,28.953,,,
74,06/19/21 07:41:15 PM,26.585,,,
75,06/19/21 09:41:15 PM,25.319,,,
76,06/19/21 11:41:15 PM,24.641,,,
77,06/20/21 01:41:15 AM,24.158,,,
78,06/20/21 03:41:15 AM,23.773,,,
79,06/20/21 05:41:15 AM,23.484,,,
80,06/20/21 07:41:15 AM,22.908,,,
81,06/20/21 09:41:15 AM,24.158,,,
82,06/20/21 11:41:15 AM,26.781,,,
83,06/20/21 01:41:15 PM,30.862,,,
84,06/20/21 03:41:15 PM,28.853,,,
85,06/20/21 05:41:15 PM,27.764,,,
86,06/20/21 07:41:15 PM,26.195,,,
87,06/20/21 09:41:15 PM,25.319,,,
88,06/20/21 11:41:15 PM,23.773,,,
89,06/21/21 01:41:15 AM,23.966,,,
90,06/21/21 03:41:15 AM,23.869,,,
91,06/21/21 05:41:15 AM,23.773,,,
92,06/21/21 07:41:15 AM,23.773,,,
93,06/21/21 09:41:15 AM,25.125,,,
94,06/21/21 11:41:15 AM,30.054,,,
95,06/21/21 01:41:15 PM,32.807,,,
96,06/21/21 03:41:15 PM,31.983,,,
97,06/21/21 05:41:15 PM,30.054,,,
98,06/21/21 07:41:15 PM,27.961,,,
99,06/21/21 09:41:15 PM,26.488,,,
100,06/21/21 11:41:15 PM,25.805,,,
101,06/22/21 01:41:15 AM,25.416,,,
102,06/22/21 03:41:15 AM,25.028,,,
103,06/22/21 05:41:15 AM,24.641,,,
104,06/22/21 07:41:15 AM,24.448,,,
105,06/22/21 09:41:15 AM,25.416,,,
106,06/22/21 11:41:15 AM,26.488,,,
107,06/22/21 01:41:15 PM,26.977,,,
108,06/22/21 03:41:15 PM,26.977,,,
109,06/22/21 05:41:15 PM,26.683,,,
110,06/22/21 07:41:15 PM,25.805,,,
111,06/22/21 09:41:15 PM,24.835,,,
112,06/22/21 11:41:15 PM,24.158,,,
113,06/23/21 01:41:15 AM,23.773,,,
114,06/23/21 03:41:15 AM,23.484,,,
115,06/23/21 05:41:15 AM,23.004,,,
116,06/23/21 07:41:15 AM,23.196,,,
117,06/23/21 09:41:15 AM,24.351,,,
118,06/23/21 11:41:15 AM,28.060,,,
119,06/23/21 01:41:15 PM,30.457,,,
120,06/23/21 03:41:15 PM,30.356,,,
121,06/23/21 05:41:15 PM,27.862,,,
122,06/23/21 07:41:15 PM,26.000,,,
123,06/23/21 09:41:15 PM,24.062,,,
124,06/23/21 11:41:15 PM,22.812,,,
125,06/24/21 01:41:15 AM,21.951,,,
126,06/24/21 03:41:15 AM,21.091,,,
127,06/24/21 05:41:15 AM,20.329,,,
128,06/24/21 07:41:15 AM,20.519,,,
129,06/24/21 09:41:15 AM,21.569,,,
130,06/24/21 11:41:15 AM,27.764,,,
131,06/24/21 01:41:15 PM,31.166,,,
132,06/24/21 03:41:15 PM,31.064,,,
133,06/24/21 05:41:15 PM,28.555,,,
134,06/24/21 07:41:15 PM,26.390,,,
135,06/24/21 09:41:15 PM,24.931,,,
136,06/24/21 11:41:15 PM,23.966,,,
137,06/25/21 01:41:15 AM,23.484,,,
138,06/25/21 03:41:15 AM,23.100,,,
139,06/25/21 05:41:15 AM,22.812,,,
140,06/25/21 07:41:15 AM,22.621,,,
141,06/25/21 09:41:15 AM,24.062,,,
142,06/25/21 11:41:15 AM,25.125,,,
143,06/25/21 01:41:15 PM,26.292,,,
144,06/25/21 03:41:15 PM,26.683,,,
145,06/25/21 05:41:15 PM,26.585,,,
146,06/25/21 07:41:15 PM,24.931,,,
147,06/25/21 09:41:15 PM,24.062,,,
148,06/25/21 11:41:15 PM,23.100,,,
149,06/26/21 01:41:15 AM,22.621,,,
150,06/26/21 03:41:15 AM,22.142,,,
151,06/26/21 05:41:15 AM,21.855,,,
152,06/26/21 07:41:15 AM,22.238,,,
153,06/26/21 09:41:15 AM,24.351,,,
154,06/26/21 11:41:15 AM,27.961,,,
155,06/26/21 01:41:15 PM,31.370,,,
156,06/26/21 03:41:15 PM,30.963,,,
157,06/26/21 05:41:15 PM,28.357,,,
158,06/26/21 07:41:15 PM,26.879,,,
159,06/26/21 09:41:15 PM,25.416,,,
160,06/26/21 11:41:15 PM,24.255,,,
161,06/27/21 01:41:15 AM,23.581,,,
162,06/27/21 03:41:15 AM,23.004,,,
163,06/27/21 05:41:15 AM,22.429,,,
164,06/27/21 07:41:15 AM,22.525,,,
165,06/27/21 09:41:15 AM,24.448,,,
166,06/27/21 11:41:15 AM,27.862,,,
167,06/27/21 01:41:15 PM,31.064,,,
168,06/27/21 03:41:15 PM,30.054,,,
169,06/27/21 05:41:15 PM,29.152,,,
170,06/27/21 07:41:15 PM,27.075,,,
171,06/27/21 09:41:15 PM,25.222,,,
172,06/27/21 11:41:15 PM,24.062,,,
173,06/28/21 01:41:15 AM,23.292,,,
174,06/28/21 03:41:15 AM,22.812,,,
175,06/28/21 05:41:15 AM,22.812,,,
176,06/28/21 07:41:15 AM,23.100,,,
177,06/28/21 09:41:15 AM,24.835,,,
178,06/28/21 11:41:15 AM,25.028,,,
179,06/28/21 01:41:15 PM,28.456,,,
180,06/28/21 03:41:15 PM,28.953,,,
181,06/28/21 05:41:15 PM,28.357,,,
182,06/28/21 07:41:15 PM,26.683,,,
183,06/28/21 09:41:15 PM,25.125,,,
184,06/28/21 11:41:15 PM,24.062,,,
185,06/29/21 01:41:15 AM,23.388,,,
186,06/29/21 03:41:15 AM,23.004,,,
187,06/29/21 05:41:15 AM,22.717,,,
188,06/29/21 07:41:15 AM,22.908,,,
189,06/29/21 09:41:15 AM,24.738,,,
190,06/29/21 11:41:15 AM,28.555,,,
191,06/29/21 01:41:15 PM,30.154,,,
192,06/29/21 03:41:15 PM,30.760,,,
193,06/29/21 05:41:15 PM,29.352,,,
194,06/29/21 07:41:15 PM,27.468,,,
195,06/29/21 09:41:15 PM,25.805,,,
196,06/29/21 11:41:15 PM,24.738,,,
197,06/30/21 01:41:15 AM,23.966,,,
198,06/30/21 03:41:15 AM,23.484,,,
199,06/30/21 05:41:15 AM,23.004,,,
200,06/30/21 07:41:15 AM,23.196,,,
201,06/30/21 09:41:15 AM,24.641,,,
202,06/30/21 11:41:15 AM,29.552,,,
203,06/30/21 01:41:15 PM,31.472,,,
204,06/30/21 03:41:15 PM,31.778,,,
205,06/30/21 05:41:15 PM,29.652,,,
206,06/30/21 07:41:15 PM,27.567,,,
207,06/30/21 09:41:15 PM,26.000,,,
208,06/30/21 11:41:15 PM,25.028,,,
209,07/01/21 01:41:15 AM,24.255,,,
210,07/01/21 03:41:15 AM,23.677,,,
211,07/01/21 05:41:15 AM,23.196,,,
212,07/01/21 07:41:15 AM,23.484,,,
213,07/01/21 09:41:15 AM,24.931,,,
214,07/01/21 11:41:15 AM,29.352,,,
215,07/01/21 01:41:15 PM,31.370,,,
216,07/01/21 03:41:15 PM,31.676,,,
217,07/01/21 05:41:15 PM,29.252,,,
218,07/01/21 07:41:15 PM,27.370,,,
219,07/01/21 09:41:15 PM,26.292,,,
220,07/01/21 11:41:15 PM,25.610,,,
221,07/02/21 01:41:15 AM,25.125,,,
222,07/02/21 03:41:15 AM,24.931,,,
223,07/02/21 05:41:15 AM,24.545,,,
224,07/02/21 07:41:15 AM,24.738,,,
225,07/02/21 09:41:15 AM,25.416,,,
226,07/02/21 11:41:15 AM,28.655,,,
227,07/02/21 01:41:15 PM,30.457,,,
228,07/02/21 03:41:15 PM,26.683,,,
229,07/02/21 05:41:15 PM,26.781,,,
230,07/02/21 07:41:15 PM,26.000,,,
231,07/02/21 09:41:15 PM,25.222,,,
232,07/02/21 11:41:15 PM,24.835,,,
233,07/03/21 01:41:15 AM,24.545,,,
234,07/03/21 03:41:15 AM,24.255,,,
235,07/03/21 05:41:15 AM,23.773,,,
236,07/03/21 07:41:15 AM,23.581,,,
237,07/03/21 09:41:15 AM,24.255,,,
238,07/03/21 11:41:15 AM,28.754,,,
239,07/03/21 01:41:15 PM,31.370,,,
240,07/03/21 03:41:15 PM,31.268,,,
241,07/03/21 05:41:15 PM,29.152,,,
242,07/03/21 07:41:15 PM,26.879,,,
243,07/03/21 09:41:15 PM,24.738,,,
244,07/03/21 11:41:15 PM,23.484,,,
245,07/04/21 01:41:15 AM,22.621,,,
246,07/04/21 03:41:15 AM,21.855,,,
247,07/04/21 05:41:15 AM,21.187,,,
248,07/04/21 07:41:15 AM,21.378,,,
249,07/04/21 09:41:15 AM,22.812,,,
250,07/04/21 11:41:15 AM,27.764,,,
251,07/04/21 01:41:15 PM,30.255,,,
252,07/04/21 03:41:15 PM,29.452,,,
253,07/04/21 05:41:15 PM,28.258,,,
254,07/04/21 07:41:15 PM,26.195,,,
255,07/04/21 09:41:15 PM,24.351,,,
256,07/04/21 11:41:15 PM,23.292,,,
257,07/05/21 01:41:15 AM,22.525,,,
258,07/05/21 03:41:15 AM,22.046,,,
259,07/05/21 05:41:15 AM,21.473,,,
260,07/05/21 07:41:15 AM,21.569,,,
261,07/05/21 09:41:15 AM,23.004,,,
262,07/05/21 11:41:15 AM,28.258,,,
263,07/05/21 01:41:15 PM,29.652,,,
264,07/05/21 03:41:15 PM,30.356,,,
265,07/05/21 05:41:15 PM,28.456,,,
266,07/05/21 07:41:15 PM,26.488,,,
267,07/05/21 09:41:15 PM,24.641,,,
268,07/05/21 11:41:15 PM,23.581,,,
269,07/06/21 01:41:15 AM,22.812,,,
270,07/06/21 03:41:15 AM,22.142,,,
271,07/06/21 05:41:15 AM,21.473,,,
272,07/06/21 07:41:15 AM,21.760,,,
273,07/06/21 09:41:15 AM,23.484,,,
274,07/06/21 11:41:15 AM,26.683,,,
275,07/06/21 01:41:15 PM,29.352,,,
276,07/06/21 03:41:15 PM,30.154,,,
277,07/06/21 05:41:15 PM,28.853,,,
278,07/06/21 07:41:15 PM,26.977,,,
279,07/06/21 09:41:15 PM,25.319,,,
280,07/06/21 11:41:15 PM,24.255,,,
281,07/07/21 01:41:15 AM,23.581,,,
282,07/07/21 03:41:15 AM,23.196,,,
283,07/07/21 05:41:15 AM,22.908,,,
284,07/07/21 07:41:15 AM,23.196,,,
285,07/07/21 09:41:15 AM,24.738,,,
286,07/07/21 11:41:15 AM,27.075,,,
287,07/07/21 01:41:15 PM,28.953,,,
288,07/07/21 03:41:15 PM,29.452,,,
289,07/07/21 05:41:15 PM,28.060,,,
290,07/07/21 07:41:15 PM,26.781,,,
291,07/07/21 09:41:15 PM,25.805,,,
292,07/07/21 11:41:15 PM,25.222,,,
293,07/08/21 01:41:15 AM,25.028,,,
294,07/08/21 03:41:15 AM,24.931,,,
295,07/08/21 05:41:15 AM,24.835,,,
296,07/08/21 07:41:15 AM,24.835,,,
297,07/08/21 09:41:15 AM,24.448,,,
298,07/08/21 11:41:15 AM,24.738,,,
299,07/08/21 01:41:15 PM,25.902,,,
300,07/08/21 03:41:15 PM,25.708,,,
301,07/08/21 05:41:15 PM,25.805,,,
302,07/08/21 07:41:15 PM,25.610,,,
303,07/08/21 09:41:15 PM,25.028,,,
304,07/08/21 11:41:15 PM,24.738,,,
305,07/09/21 01:41:15 AM,24.641,,,
306,07/09/21 03:41:15 AM,24.448,,,
307,07/09/21 05:41:15 AM,24.062,,,
308,07/09/21 07:41:15 AM,24.158,,,
309,07/09/21 09:41:15 AM,24.931,,,
310,07/09/21 11:41:15 AM,29.152,,,
311,07/09/21 01:41:15 PM,31.370,,,
312,07/09/21 03:41:15 PM,30.963,,,
313,07/09/21 05:41:15 PM,30.054,,,
314,07/09/21 07:41:15 PM,28.258,,,
315,07/09/21 09:41:15 PM,27.075,,,
316,07/09/21 11:41:15 PM,26.292,,,
317,07/10/21 01:41:15 AM,25.610,,,
318,07/10/21 03:41:15 AM,24.835,,,
319,07/10/21 05:41:15 AM,24.255,,,
320,07/10/21 07:41:15 AM,24.158,,,
321,07/10/21 09:41:15 AM,24.931,,,
322,07/10/21 11:41:15 AM,28.953,,,
323,07/10/21 01:41:15 PM,31.880,,,
324,07/10/21 03:41:15 PM,32.291,,,
325,07/10/21 05:41:15 PM,30.356,,,
326,07/10/21 07:41:15 PM,28.357,,,
327,07/10/21 09:41:15 PM,26.879,,,
328,07/10/21 11:41:15 PM,26.097,,,
329,07/11/21 01:41:15 AM,25.805,,,
330,07/11/21 03:41:15 AM,25.222,,,
331,07/11/21 05:41:15 AM,24.931,,,
332,07/11/21 07:41:15 AM,25.319,,,
333,07/11/21 09:41:15 AM,26.488,,,
334,07/11/21 11:41:15 AM,30.255,,,
335,07/11/21 01:41:15 PM,32.704,,,
336,07/11/21 03:41:15 PM,31.676,,,
337,07/11/21 05:41:15 PM,30.154,,,
338,07/11/21 07:41:15 PM,28.258,,,
339,07/11/21 09:41:15 PM,26.977,,,
340,07/11/21 11:41:15 PM,26.390,,,
341,07/12/21 01:41:15 AM,26.000,,,
342,07/12/21 03:41:15 AM,25.513,,,
343,07/12/21 05:41:15 AM,25.028,,,
344,07/12/21 07:41:15 AM,25.125,,,
345,07/12/21 09:41:15 AM,26.292,,,
346,07/12/21 11:41:15 AM,29.053,,,
347,07/12/21 01:41:15 PM,32.394,,,
348,07/12/21 03:41:15 PM,32.291,,,
349,07/12/21 05:41:15 PM,30.760,,,
350,07/12/21 07:41:15 PM,28.555,,,
351,07/12/21 09:41:15 PM,27.272,,,
352,07/12/21 11:41:15 PM,26.390,,,
353,07/13/21 01:41:15 AM,25.513,,,
354,07/13/21 03:41:15 AM,24.931,,,
355,07/13/21 05:41:15 AM,24.448,,,
356,07/13/21 07:41:15 AM,24.545,,,
357,07/13/21 09:41:15 AM,26.195,,,
358,07/13/21 11:41:15 AM,29.152,,,
359,07/13/21 01:41:15 PM,30.862,,,
360,07/13/21 03:41:15 PM,31.166,,,
361,07/13/21 05:41:15 PM,30.054,,,
362,07/13/21 07:41:15 PM,28.357,,,
363,07/13/21 09:41:15 PM,26.781,,,
364,07/13/21 11:41:15 PM,25.708,,,
365,07/14/21 01:41:15 AM,24.931,,,
366,07/14/21 03:41:15 AM,24.448,,,
367,07/14/21 05:41:15 AM,24.062,,,
368,07/14/21 07:41:15 AM,24.351,,,
369,07/14/21 09:41:15 AM,25.416,,,
370,07/14/21 11:41:15 AM,29.853,,,
371,07/14/21 01:41:15 PM,29.953,,,
372,07/14/21 03:41:15 PM,29.552,,,
373,07/14/21 05:41:15 PM,29.053,,,
374,07/14/21 07:41:15 PM,27.862,,,
375,07/14/21 09:41:15 PM,26.292,,,
376,07/14/21 11:41:15 PM,25.319,,,
377,07/15/21 01:41:15 AM,24.738,,,
378,07/15/21 03:41:15 AM,24.255,,,
379,07/15/21 05:41:15 AM,23.773,,,
380,07/15/21 07:41:15 AM,23.966,,,
381,07/15/21 09:41:15 AM,25.222,,,
382,07/15/21 11:41:15 AM,29.452,,,
383,07/15/21 01:41:15 PM,30.558,,,
384,07/15/21 03:41:15 PM,28.853,,,
385,07/15/21 05:41:15 PM,29.152,,,
386,07/15/21 07:41:15 PM,27.567,,,
387,07/15/21 09:41:15 PM,26.097,,,
388,07/15/21 11:41:15 PM,25.319,,,
389,07/16/21 01:41:15 AM,24.641,,,
390,07/16/21 03:41:15 AM,24.255,,,
391,07/16/21 05:41:15 AM,23.869,,,
392,07/16/21 07:41:15 AM,24.062,,,
393,07/16/21 09:41:15 AM,25.319,,,
394,07/16/21 11:41:15 AM,29.552,,,
395,07/16/21 01:41:15 PM,30.054,,,
396,07/16/21 03:41:15 PM,31.983,,,
397,07/16/21 05:41:15 PM,30.054,,,
398,07/16/21 07:41:15 PM,28.060,,,
399,07/16/21 09:41:15 PM,26.683,,,
400,07/16/21 11:41:15 PM,25.708,,,
401,07/17/21 01:41:15 AM,24.931,,,
402,07/17/21 03:41:15 AM,24.448,,,
403,07/17/21 05:41:15 AM,24.062,,,
404,07/17/21 07:41:15 AM,24.255,,,
405,07/17/21 09:41:15 AM,25.805,,,
406,07/17/21 11:41:15 AM,29.452,,,
407,07/17/21 01:41:15 PM,28.853,,,
408,07/17/21 03:41:15 PM,31.268,,,
409,07/17/21 05:41:15 PM,29.953,,,
410,07/17/21 07:41:15 PM,27.961,,,
411,07/17/21 09:41:15 PM,26.781,,,
412,07/17/21 11:41:15 PM,26.097,,,
413,07/18/21 01:41:15 AM,25.610,,,
414,07/18/21 03:41:15 AM,25.125,,,
415,07/18/21 05:41:15 AM,24.641,,,
416,07/18/21 07:41:15 AM,24.641,,,
417,07/18/21 09:41:15 AM,25.902,,,
418,07/18/21 11:41:15 AM,29.752,,,
419,07/18/21 01:41:15 PM,31.166,,,
420,07/18/21 03:41:15 PM,29.352,,,
421,07/18/21 05:41:15 PM,25.805,,,
422,07/18/21 07:41:15 PM,24.738,,,
423,07/18/21 09:41:15 PM,24.641,,,
424,07/18/21 11:41:15 PM,24.448,,,
425,07/19/21 01:41:15 AM,24.255,,,
426,07/19/21 03:41:15 AM,24.158,,,
427,07/19/21 05:41:15 AM,23.869,,,
428,07/19/21 07:41:15 AM,24.062,,,
429,07/19/21 09:41:15 AM,24.641,,,
430,07/19/21 11:41:15 AM,24.255,,,
431,07/19/21 01:41:15 PM,26.585,,,
432,07/19/21 03:41:15 PM,28.754,,,
433,07/19/21 05:41:15 PM,27.075,,,
434,07/19/21 07:41:15 PM,25.416,,,
435,07/19/21 09:41:15 PM,24.931,,,
436,07/19/21 11:41:15 PM,24.545,,,
437,07/20/21 01:41:15 AM,24.351,,,
438,07/20/21 03:41:15 AM,24.158,,,
439,07/20/21 05:41:15 AM,24.062,,,
440,07/20/21 07:41:15 AM,23.966,,,
441,07/20/21 09:41:15 AM,24.835,,,
442,07/20/21 11:41:15 AM,26.683,,,
443,07/20/21 01:41:15 PM,27.764,,,
444,07/20/21 03:41:15 PM,29.352,,,
445,07/20/21 05:41:15 PM,27.764,,,
446,07/20/21 07:41:15 PM,26.683,,,
447,07/20/21 09:41:15 PM,25.805,,,
448,07/20/21 11:41:15 PM,25.222,,,
449,07/21/21 01:41:15 AM,24.738,,,
450,07/21/21 03:41:15 AM,24.448,,,
451,07/21/21 05:41:15 AM,24.158,,,
452,07/21/21 07:41:15 AM,24.158,,,
453,07/21/21 09:41:15 AM,25.222,,,
454,07/21/21 11:41:15 AM,26.879,,,
455,07/21/21 01:41:15 PM,28.060,,,
456,07/21/21 03:41:15 PM,29.252,,,
457,07/21/21 05:41:15 PM,29.053,,,
458,07/21/21 07:41:15 PM,27.764,,,
459,07/21/21 09:41:15 PM,26.097,,,
460,07/21/21 11:41:15 PM,25.222,,,
461,07/22/21 01:41:15 AM,24.448,,,
462,07/22/21 03:41:15 AM,23.966,,,
463,07/22/21 05:41:15 AM,23.581,,,
464,07/22/21 07:41:15 AM,23.581,,,
465,07/22/21 09:41:15 AM,24.835,,,
466,07/22/21 11:41:15 AM,28.456,,,
467,07/22/21 01:41:15 PM,31.880,,,
468,07/22/21 03:41:15 PM,31.983,,,
469,07/22/21 05:41:15 PM,30.356,,,
470,07/22/21 07:41:15 PM,28.655,,,
471,07/22/21 09:41:15 PM,27.173,,,
472,07/22/21 11:41:15 PM,26.097,,,
473,07/23/21 01:41:15 AM,25.319,,,
474,07/23/21 03:41:15 AM,24.931,,,
475,07/23/21 05:41:15 AM,24.448,,,
476,07/23/21 07:41:15 AM,24.545,,,
477,07/23/21 09:41:15 AM,25.610,,,
478,07/23/21 11:41:15 AM,28.060,,,
479,07/23/21 01:41:15 PM,30.558,,,
480,07/23/21 03:41:15 PM,31.064,,,
481,07/23/21 05:41:15 PM,29.652,,,
482,07/23/21 07:41:15 PM,27.764,,,
483,07/23/21 09:41:15 PM,26.097,,,
484,07/23/21 11:41:15 PM,24.931,,,
485,07/24/21 01:41:15 AM,24.062,,,
486,07/24/21 03:41:15 AM,23.484,,,
487,07/24/21 05:41:15 AM,22.908,,,
488,07/24/21 07:41:15 AM,22.812,,,
489,07/24/21 09:41:15 AM,24.062,,,
490,07/24/21 11:41:15 AM,27.961,,,
491,07/24/21 01:41:15 PM,31.472,,,
492,07/24/21 03:41:15 PM,31.370,,,
493,07/24/21 05:41:15 PM,29.452,,,
494,07/24/21 07:41:15 PM,27.370,,,
495,07/24/21 09:41:15 PM,25.610,,,
496,07/24/21 11:41:15 PM,24.448,,,
497,07/25/21 01:41:15 AM,23.677,,,
498,07/25/21 03:41:15 AM,23.100,,,
499,07/25/21 05:41:15 AM,22.717,,,
500,07/25/21 07:41:15 AM,22.717,,,
501,07/25/21 09:41:15 AM,23.966,,,
502,07/25/21 11:41:15 AM,27.567,,,
503,07/25/21 01:41:15 PM,30.154,,,
504,07/25/21 03:41:15 PM,30.558,,,
505,07/25/21 05:41:15 PM,29.252,,,
506,07/25/21 07:41:15 PM,27.567,,,
507,07/25/21 09:41:15 PM,26.000,,,
508,07/25/21 11:41:15 PM,24.931,,,
509,07/26/21 01:41:15 AM,24.351,,,
510,07/26/21 03:41:15 AM,23.966,,,
511,07/26/21 05:41:15 AM,23.869,,,
512,07/26/21 07:41:15 AM,24.062,,,
513,07/26/21 09:41:15 AM,25.319,,,
514,07/26/21 11:41:15 AM,27.961,,,
515,07/26/21 01:41:15 PM,31.983,,,
516,07/26/21 03:41:15 PM,31.676,,,
517,07/26/21 05:41:15 PM,30.154,,,
518,07/26/21 07:41:15 PM,28.258,,,
519,07/26/21 09:41:15 PM,26.879,,,
520,07/26/21 11:41:15 PM,26.097,,,
521,07/27/21 01:41:15 AM,25.416,,,
522,07/27/21 03:41:15 AM,25.319,,,
523,07/27/21 05:41:15 AM,25.125,,,
524,07/27/21 07:41:15 AM,25.513,,,
525,07/27/21 09:41:15 AM,26.390,,,
526,07/27/21 11:41:15 AM,28.555,,,
527,07/27/21 01:41:15 PM,32.394,,,
528,07/27/21 03:41:15 PM,31.983,,,
529,07/27/21 05:41:15 PM,30.054,,,
530,07/27/21 07:41:15 PM,28.555,,,
531,07/27/21 09:41:15 PM,27.370,,,
532,07/27/21 11:41:15 PM,26.683,,,
533,07/28/21 01:41:15 AM,26.292,,,
534,07/28/21 03:41:15 AM,25.902,,,
535,07/28/21 05:41:15 AM,25.610,,,
536,07/28/21 07:41:15 AM,25.319,,,
537,07/28/21 09:41:15 AM,26.097,,,
538,07/28/21 11:41:15 AM,27.665,,,
539,07/28/21 01:41:15 PM,28.060,,,
540,07/28/21 03:41:15 PM,29.252,,,
541,07/28/21 05:41:15 PM,28.853,,,
542,07/28/21 07:41:15 PM,27.665,,,
543,07/28/21 09:41:15 PM,26.585,,,
544,07/28/21 11:41:15 PM,25.513,,,
545,07/29/21 01:41:15 AM,24.641,,,
546,07/29/21 03:41:15 AM,23.966,,,
547,07/29/21 05:41:15 AM,23.581,,,
548,07/29/21 07:41:15 AM,23.581,,,
549,07/29/21 09:41:15 AM,24.738,,,
550,07/29/21 11:41:15 AM,27.665,,,
551,07/29/21 01:41:15 PM,32.497,,,
552,07/29/21 03:41:15 PM,30.963,,,
553,07/29/21 05:41:15 PM,30.154,,,
554,07/29/21 07:41:15 PM,28.258,,,
555,07/29/21 09:41:15 PM,26.781,,,
556,07/29/21 11:41:15 PM,25.805,,,
557,07/30/21 01:41:15 AM,25.319,,,
558,07/30/21 03:41:15 AM,24.931,,,
559,07/30/21 05:41:15 AM,24.641,,,
560,07/30/21 07:41:15 AM,24.835,,,
561,07/30/21 09:41:15 AM,26.292,,,
562,07/30/21 11:41:15 AM,28.555,,,
563,07/30/21 01:41:15 PM,32.394,,,
564,07/30/21 03:41:15 PM,31.574,,,
565,07/30/21 05:41:15 PM,30.457,,,
566,07/30/21 07:41:15 PM,28.853,,,
567,07/30/21 09:41:15 PM,27.665,,,
568,07/30/21 11:41:15 PM,27.075,,,
569,07/31/21 01:41:15 AM,26.683,,,
570,07/31/21 03:41:15 AM,26.195,,,
571,07/31/21 05:41:15 AM,25.610,,,
572,07/31/21 07:41:15 AM,25.610,,,
573,07/31/21 09:41:15 AM,26.781,,,
574,07/31/21 11:41:15 AM,29.053,,,
575,07/31/21 01:41:15 PM,32.291,,,
576,07/31/21 03:41:15 PM,32.086,,,
577,07/31/21 05:41:15 PM,30.963,,,
578,07/31/21 07:41:15 PM,29.352,,,
